descripcion_procesada_es,fuente,cluster,sentimiento,frame,subtopico
puesta pastel cuesta situado 10 kms noroeste encuentra pie cuesta opcion viajero alternativa busca asas vacantes tranquilas disfrutando mar abierto si tienes suerte podras avistar ballenas delfines goza tranquilidad especpeculas puestas,post,7,NEU,NEUTRAL,-1
fresca manana ideal practica golf uno sus 5 campos tus proximas vacantes ven,post,3,POS,NEUTRAL,-1
sound viernes sabroso char ro luis miguel,post,7,NEU,NEUTRAL,-1
tianguis turisstico tian guis turistic o,post,5,NEU,NEUTRAL,-1
recibido mega fam 200 agentes viajes tour operados sudamerica asisten tianguis turisstico participan viaje familyacion principales destinos turissticos nuestro estado tian guis turistic o,post,2,NEU,NEUTRAL,-1
cuenta clima ideal practica actividades deportes acuecicos tian guis turistic o,post,1,POS,RESPONSABILIDAD,-1
bello amanece marques playa revolcadero laguna tres palos,post,1,NEU,NEUTRAL,-1
quebrada lugar iconico admira saltos clavadistas dan todos dias tradicional 80 anos,post,2,NEU,NEUTRAL,-1
espera excelente clima sus inigualables playas arena dorada,post,1,NEU,NEUTRAL,-1
visita casa vientos tradicional tomate foto icorico mural diego rivera donde destacan dioses aztecas quetzalcoatl tlalo hecho pequenas piedras volcanicas cantera azulejos conchas marinas,post,7,NEU,NEUTRAL,-1
buceo ven magia nuestros mares,post,7,NEU,NEUTRAL,-1
laguna mar pastel cuesta,post,7,NEU,NEUTRAL,-1
pie cuesta mundialmento famosa sus inigualables puertas,post,2,NEU,NEUTRAL,-1
clasico exquisita gastronomia famoso pescado talla donde lo ha probado,post,7,NEU,NEUTRAL,-1
bello amanece playa hamacas,post,1,NEU,NEUTRAL,-1
destino cautiva enamora sus hermosas playas gastronomia sin igual su gente hace sentir casa,post,3,NEU,NEUTRAL,-1
paradisiaco destino playa romanico naturaleza concenarios invitan amor pareja ofrece condiciones ideales realizar boda asenar gozar romana luna miel destino romance percibe belleza sus escenarios parejas encuentran sus playas sitio ideal celebrar amor,post,4,POS,NEUTRAL,-1
laguna coyuca pastel cuesta,post,7,NEU,NEUTRAL,-1
reconecta naturaleza unas vacaciones diferentes visitando laguna tres palos experimenta exfoliatura barro organnico santuario flor loto avistamiento aves laguna tres palos gue rer o eco turismo aves bien estar natural eza man glares lagunas,post,7,NEU,NEUTRAL,-1
proxima visita redescubre corredor turisstico paseo pescador tr adic ional,post,7,NEU,NEUTRAL,-1
tour fotografica ecologico ideal amantes naturaleza recorre laguna coyuca pie cuesta descubrir lo tiene ofrecer laguna co yuca pie dela cuesta guerrero ague rer o eco turismo flora fauna aves pa jaros pa seen lan cha fotogr fia,post,7,POS,NEUTRAL,-1
aventuras tus ninos tiene lo mejor ellos haz dia nino inolvidable tus hijos multiples experimentias familiares tiene prepararadas ti planes sin fin arma increible paseo familia visitando os atractivos sreados ellos parque papagayo parada obligatoria perfecta paseo magnifico parque cuenta contres lagos aviario pista patina extensas areas verdes muchas curiosidadas le daran horas entrenimiento tusijos isla roqueta si lo buscas sacar suvo explorador emprende recorrido maravillosa isla hay solo quedaran maravillados biodiversidad marina sino sina alimental alimensar su imaginacion invitandolos sentir verdaderamenta estananadica alimental emocionantes historias puedes consultar guias roqueta rollo sitio podras paraiso diversion acuatica grandes toboganes divertidos spectaculos albercas olas excelente recomendacion goce tus pequetos turistas grantes tambien xmonkey si familia indieta fanatica retos extrema parque cuerdas ustedes circuitos actividades todas edades visitar xmonkey abrir puerta adrenalina diversion ef lo pude faltar pasar rato familiar nuestras playas importe cual vayas nuestro mar arena traera tus hijos carga energia diferente tranquila calida ideal sentarse jugar crereas arena puede ser punto final recorrido esperando hayas pasado dia nino injusto explorar familia mejores cosas mundo desespues todo existe nada mejor descubrir nuevos sitios junta personas amamos atrevete vivir fin semana nueva forma celebrar infancia tus hijos,post,3,NEU,RESPONSABILIDAD,-1
sus tranquilas olas belleza natural playas caleta caletilla son perfectas pasar unos dias descanso sorprendernos biodiversidad marina zona practicando snorkel estas hermosas playas ideales toda familia,post,1,POS,NEUTRAL,-1
delfines pastel cuesta,post,7,NEU,NEUTRAL,-1
bodas aniversario lunas miel ha sido destino pionero segmento bodas conjuntar dia importante vida puesta perfecta celebura inolvidable orilla mar,post,4,POS,NEUTRAL,-1
excelente clima mar calma playas,post,1,NEU,NEUTRAL,-1
excelente clima mar calma playas via play play limp i play santa lucia,post,1,NEU,NEUTRAL,-1
descubre lugar esplendor flora fauna destino su 6 hectareas sabia lugar nos referimos eco turismo flora fauna e coli co jardin botanico,post,3,NEU,NEUTRAL,-1
mejor forma cerrar tarde deleitando paladar buen ceviche platillo sabores pescado limon combinan perfectamete clave ingrediente salsa tomate imperdible gas trono mia ceviche ceb iche,post,2,NEU,NEUTRAL,-1
playas arena dorada esperan,post,1,NEU,NEUTRAL,-1
espectacular noche fuego clavadistas quebrada,post,2,NEU,NEUTRAL,-1
clasico paseo bahia play play,post,7,NEU,NEUTRAL,-1
espera excelente clima sus inigualables playas,post,1,NEU,NEUTRAL,-1
atardeceres asueno arrancaran suspiros jamas olvidaras asi lahor can os cui dam o tarde cer familia romance bod todos somos play sunset lovers sunsets sunset photography pic tef the day bahia santa lucia,post,5,NEU,NEUTRAL,-1
si siempre tiene querido descubrir lo esconde mar adentrate profundidades oceano pacifico sorprendete su increible vida marina fascinara sub marino play play cea pacific o bu ceo snorkeling,post,7,NEU,NEUTRAL,-1
bello amanece,post,8,NEU,NEUTRAL,-1
crucero,post,5,NEU,NEUTRAL,-1
playas revolcadero bonfil hijo ideales amantes surf play play re volca der o bon fil surf surfing surf life surf trip,post,7,POS,NEUTRAL,-1
anfiteatro aire libre sinfonia mar sus intervesores atardeceres smas nanta smas santa sem an santa sunset sunsets sunset lovers play,post,1,POS,NEUTRAL,-1
pesca paseo bahias podras agradables momentos yate smas nanta,post,7,NEU,NEUTRAL,-1
playa morro pasion tarde cer play,post,5,NEU,NEUTRAL,-1
solo unos minutos podras laguna junto mar pie cuesta play pie dela cuesta gas trono mia laguna smas santa sem an santa,post,7,NEU,NEUTRAL,-1
jueves tradicional pozole guerrerense hoteles restaurantes preparan exquisito platillo smas nanta gas trono mia,post,2,NEU,NEUTRAL,-1
visita mx dejate sorprender sus rincones llenos naturaleza mientras disfrutas unos dias desconexion bienestar smas nanta jardin secret o natural eza diam ante,post,3,NEU,NEUTRAL,-1
esta sem an sara ven uno delicoso pescado tala desde barra vie j hasta pie dela cuesta play gas trono mia s be co c in at radi c ional smas pes ca do bon fil diam ante sem an santa,post,7,POS,NEUTRAL,-1
atardecer aseuero disfrutaras esta smas an aca paul co sem an santa tarde cer play sunset beach life sunset lovers sunsets beach play demi co,post,3,NEU,NEUTRAL,-1
isla roqueta prensa reserva ecologica donde puede disfrutarse divertido dia playa practicando actividades como snorkeling buceo play limp i pasion is laroque ta sem an santa tr adic ional bu coo snorkel sender is mo eco turismo sem an santa,post,7,NEU,NEUTRAL,-1
tarde martes nuestro emblatico lugar quebrada play sunset lov s sunsets brad clav dist t rav le tra dr aci talal ac ional aci on,post,5,NEU,NEUTRAL,-1
espera excelente clima sus inigualables playas arena dorada play limp i play mexican pasion play beach travel sun,post,1,NEU,NEUTRAL,-1
atardeceres asueno disfrutaras esta smas an pasion tarde cer play play sunset beach sem an age,post,8,NEU,NEUTRAL,-1
site lope rdis gran entrega 1 500 participantes c icl is mo rut lae tap let lou rde france,post,5,NEU,NEUTRAL,-1
bello amanece desde bahia hermosa mundo feliz domingo amigos play bahia man ecce r,post,1,NEU,NEUTRAL,-1
bienvenidos 1 500 participantes 28 paises ironman im 703 im ironman im 703 3acapulco na do c icl is mo carrera tri atl on,post,2,NEU,NEUTRAL,-1
esta sem an at ven nuestra gastronomia tipica e internacional gas trono mia cena p are j play play romance smas santa,post,2,NEU,NEUTRAL,-1
gran ambiente disfruto,post,3,NEU,NEUTRAL,-1
asi ven saltos clavadistas quebrada si asi propositos ven fotografias imaginas como verlos personal increible eppectaculo esta smas santa brad c lavado s clav dist play,post,2,NEU,NEUTRAL,-1
atardeceres asueno disfrutaras esta smas an pasion tarde cer play play sunset beach,post,8,NEU,NEUTRAL,-1
jueves tradicional pozole guerrerense hoteles restaurantes preparan exquisito platillo quedes fuera nuestra gastronomia esta sem an an at,post,2,NEU,NEUTRAL,-1
espectacular panoramica playa revolcadero zona diamante quedes fuera sem an santa play play mexican pasion beach travel smas santa diam ante re volca der o,post,7,NEU,NEUTRAL,-1
tranquilas cristalinas aguas isla roqueta hijo escenario ideal tarde snorkel descubrir su vida marina visitar virgen mares iexito semen santa eco turismo sender is mo bu ceo kayak play pasion travel beach isla roque ta snorkel tr adic ional,post,7,POS,NEUTRAL,-1
puente ene cap ul co dejate sorprender rincones llenos naturaleza espacio entrar contacto naturaleza pasion play mexican eco turismo natural eza sender is mo flora fauna primavera,post,3,NEU,NEUTRAL,-1
esta sem an at desfruta nuestra exquisita gastronomia tipica e capaz suspacer paladares exigentes bahia play smas santa pasion play mexican travel beach play,post,3,NEU,NEUTRAL,-1
ven excelente clima experiencia jugar golf junto mar smas nanta c lima,post,1,NEU,NEUTRAL,-1
hora planeta iniciativa medianeta mundial nivel cual busca concientizar sobre necesidad tomar medidas urgentes contra cambio climarto sumate desconectarte 20 30hrs 21 30hrs lahor adel planet,post,5,NEU,NEUTRAL,-1
isla roqueta prensionante reserva ecologica donde puede disfrutarse divertido dia playa practicando actividadas como snorkeling buceo smas nanta play eco turismo,post,7,NEU,NEUTRAL,-1
bello amanece desde bahia hermosa mundo bahia play smas santa pasion play mexican travel beach play,post,3,NEU,NEUTRAL,-1
esta imagen les deseamos tenga excelente vierne s desde bello quedes fuyera smas santa,post,5,NEU,NEUTRAL,-1
dejamos comentario magico atardecer smas an,post,5,NEU,NEUTRAL,-1
gue rer ero jueves pozolero hoteles restaurantes preparan delicioso platillo,post,6,NEU,NEUTRAL,-1
dia meteorolog ico mundi conmemora puesta marcha organizacion meteorologica mundial cuenta clima privilegiado tropical mayormento soleado durante ano temperatura promedio 27 9 c esperamos paradisiaco,post,5,NEU,RESPONSABILIDAD,-1
quebrada lugar iconico admira saltos clavadistas dan todos dias tradicional 80 anos smas an,post,2,NEU,NEUTRAL,-1
hoy dia mundi agua aproximadamete 70 superficie tierra esta cubierta agua oceanos contienen alredor 96 toda agua planeta cuenta tres lagunas dos bahia s son ideales recreacion,post,3,POS,RESPONSABILIDAD,-1
playa revolcadero playas favoritas amantes surf diam ante play are volca der o re vol surf ol re volca der o,post,7,NEU,NEUTRAL,-1
atardeceres asueno disfrutaras,post,8,NEU,NEUTRAL,-1
cuenta clima ideal practica actividades deportes acuecicos,post,1,POS,RESPONSABILIDAD,-1
nuestra exquisita oferta gastronomica satisface paladares exigentes puente,post,6,NEU,NEUTRAL,-1
