descripcion_procesada_es,fuente,cluster,sentimiento,frame,subtopico
sabias laguna tiene cenotes encuentran orilla cadada igual imponente anterior aprovecha nadar interior refreceses aguas combinan famosos laguna sabias lagoon tiene cenotes estan orilla tan impresionante anterior nadar refrescantes aguas hermosos tonos combinan famosa 36 bac lar drone laguna bac lar lagoon cenotes,post,3,NEU,NEUTRAL,-1
disfruta experto hacer recorrido monumentos sen acalorarte sugerimos comenzar temprano empieza explicada bandera disfruta guardan estos disfruta experto haga recorrido monumentos temprano manana evitar calor comience explicada bandera disfrute estos lugares hold,post,2,NEU,NEUTRAL,-1
nueva toma nada hablamos hermoso muelle sobre laguna encuentralo nuevo ecoparque podras experimentar paraiso primera mano menciona comentario quien acompanaa aventura nuevo punto caliente tome nota estamos hablando hermoso muelle laguna encuentralo nuevo eco park experimentar paraiso primera mano diganos quien unira usted aventura 36 bac lar laguna bac lar lagoon,post,3,NEU,NEUTRAL,-1
secemos oculos selva inmerso entre vegetacia sur encontraras uct demas electrica animate hacer r appel inmerso vegetacion sur encontraras electronico electrica ser perfecto disfrutar aventuras emocionantes atrevete rappel,post,3,NEU,NEUTRAL,-1
viajar aprender nuestro famoso civera des encantara descubrir secretos visite nuestra famosa encantara descubrir secretos,post,7,NEU,NEUTRAL,-1
destino gastronomico desconexio sur calderitas,post,8,NEU,NEUTRAL,-1
vista sin importar mires regala vistazos hermosos plumajes elegante retrato mejor experimencia empaca unos binoculares traelos contigo durante paseos importa vea ofrece vislumbres hermoso plumaje elegante capturado mejor experiencia empaque par binoculares traigelos consigo durante caminatas largo,post,0,POS,NEUTRAL,-1
escenarios llenos hoy canones veras largo rinden honrar antiguas historias piratas tomaron alredores asegurate preguntar sobre ellas durante promica aprender algo nuevo vije hoy canones veras largo honra viejas historias piratas tuvieron alrededor asegurese preguntar sobre ellos durante proxima aprender algo nuevo sxl,post,6,NEU,NEUTRAL,-1
rio hondo nos regala postales paraiso luce entre belice basta foto tan espectacular capturo luisvargas inspirarte visitar proximo postales paraiso rio hondo sola foto tan espectacular luisvargas todo necesita inspirarlo visitar proximo luisvargas,post,0,NEU,NEUTRAL,-1
obelisco visible rincon imposible ver tan asombroso explicacion bandera durante pues mientras algura delata noches ilumina hermosos imposible notar tan sorprendente explanada bandera cuando durante altura revela noche iluminado hermosos colores,post,0,NEU,NEUTRAL,-1
desconexio atardeador tardes son mejor momento disfrutar paseo uct invitamos probarlo disfrutar momento tranquilidad contigo mismo tardes son mejor momento disfrutar paseo porque clima muy agradable sino vistas adquieren muy especial invitamos probarlo disfrutar momento tranquilidad contigo mismo sunset,post,2,NEU,NEUTRAL,-1
damos bienvenida iconico recibe vivas puede ofrecte pero antes empezar tomate futo hizo parra confirario principio iconico le da bienvenida disfrutar tiene ofrecer pero antes comenzar tome foto hizo recordar comienzo terminal mari tima,post,6,NEU,NEUTRAL,-1
juntos hasta fin mundo viaja fiel amigo cuatro patas hasta explorar ultimo rincon asegurate incurir hermoso paraiso dentro esa lista vijes fiel amigo cuatro patas explorar rincon lista deseos asegurese incluir hermoso paraiso amigable mascotas 30 xul ha,post,3,NEU,NEUTRAL,-1
paraiso cerca crees aprovecha conocer joyas cercanas rapidos estos esperan divertidas aventuras acuticas hermoso entorno natural aproveche conocer gemas cercanas rapids estos esperan divertidas aventuras acuaticas hermoso entorno natural poca distancia 31 ras rapid os bac lar,post,3,NEU,NEUTRAL,-1
protagonista paisaje aproximadieme 50 metros atrura notara distancia durante paso tenders observarla cierta distancia poder apreciar tal magnitud totalidad aproximadamente 165 pies altura s sera notable distancia durante paseo largo tendras observarlo distancia apreciar completamente majestad,post,6,NEU,NEUTRAL,-1
sitio arqueologico tienes conocer sabias ciudad prehispanica grande ello viajeros todas partes mundo vienen conocerla ser testigos imponente explorala tambien durante proxima sabias ciudad precolombina grande eso viajeros todo mundo vienen visitarlo presenciar impresionante explorelo tambien durante proxima 25 ox tanka h culture,post,9,POS,NEUTRAL,-1
saludos lugarenos xcalak saluda residentes traves interaccion armoniosa veras hermosas criaturas mientras aprendes respetuosamente sobre hogar saludo residentes traves armoniosa interaccion podras ver hermosas criaturas mientras aprendes sobre respetar hogar 3 horas 12 xc lak arad mir arcu idar,post,6,NEU,NEUTRAL,-1
historias esquina recorrer daras cuenta hasta fachada cuenta pues son sitios han visto ciudad crece traves anos mares timido pregunta gente zona algunas anecdotas mientras caminas daras cuenta fachadas cuentan han visto crecer ciudad traves anos seas timido pregunte lugarenos algunas anecdotas,post,6,NEU,RESPONSABILIDAD,-1
mananas llenas energia despierta revitaliza espiritu sesion frente entre hermosa vista aire puro empezaras gran animo despierta energiza espiritu sesion comenzaras gran espiritu entre hermosa vista aire fresco,post,2,NEU,NEUTRAL,-1
tama l cab hay dos presentamos iconica unicos residentes hijo criaturas naturaleza pero podras explorar alrededores enamumarte impactante vendras conocerla hay tama l cab conozca unicos residentes son criaturas naturaleza pero explorar alrededores enamorarte impresionante doble toque vienes verlo luisvargas,post,3,NEU,NEUTRAL,-1
naveguemos rumbo nuevos paraisos existen sinfin aventuras acuticas podras disfrutar recorredor iconica comenta animaras explorarla durante proxima ofrece muchas aventuras agua diferentes explora iconica deje despierto explorarlo durante proxima,post,9,NEU,NEUTRAL,-1
reflejo magia podras disfrutar tienen toque muy especial dificilmento replica otros sitios visitanos testigo intensas tonalidades doradas iluminan cielo sur disfrutaras son particularmente especiales verdaderamente incomparable mira intensos tonos oro iluminan cielo sureno,post,0,NEU,NEUTRAL,-1
momento ahora nos recuerda uct estas tio visitar todos nuestros bellos rincones momento ahora esto nos recuerda diciendonos cualquier momento mejor momento visitar disfrutar todas hermosas esquinas todavia demasiado tarde,post,7,NEU,NEUTRAL,-1
hora acompana paseo deliciosos postros encontraras distintos puestos itinerantes deja comentarios dessibes llevar probado varios tiempo bocadillo acompane paseo bay of delicioso postre muchos puestos dejanos comentario decirnos food ie com ida mexicana,post,8,NEU,NEUTRAL,-1
hoy queremos refrescan palmar tiene toque gracias especiales rodea aguas cristalinas hermosos arboles dejando sumerjas naturaleza pura derivan rio hondo hoy queremos refresces palmar especial porque vez sumerges estas rodeado aguas cristalinas hermosos arboles permite comunicarte naturaleza estado puro esto hondo river 35 palmar wander,post,3,NEU,NEUTRAL,-1
paisajes isueno claridad aguas color turquesa rapid os bac lar mejor necesitan filtros captura claras aguas turquesas bac lar rapids mejor necesitan filtros capture 31 bac lar,post,3,NEU,NEUTRAL,-1
tomate tiempo ti relajate bajo sombra palmera brinde posibilidad adentrarte pensamientos sensaciones comenta ya imaginaste durante proximo relajese debajo sombra palmera ingrese profundamente propios pensamientos sensaciones deje comentarios ya puede verse durante proximo calder it,post,2,NEU,NEUTRAL,-1
activa mood explorador recorre zona arqueologica dzibanche dejate asombrar comenta estas listo expedicion visite archaeological site dzibanche dejate sorprender estos culture deja comentarios estas tan listo expedicion 1 hora 20 d zi ban che,post,6,NEU,NEUTRAL,-1
tesoro escondido tienes descubrir xcalak justo corazon grana r recife encontraran pariaso todos angulos joya cielo imaginas bajo agua maravilla natural tesoro oculto vengas descubras xcalak encontraras paraiso justo corazon great reef todos angulos verdadera joya contra arriba imaginas bajo agua 3 horas 12 xc lak reef drone,post,3,NEU,NEUTRAL,-1
nuestro desoo ti despiertes hua y pix ideal estado puro quien le gustaria pasar unos dias entre frondosos mangares cristalinas aguas turquesa deseamos puedas despertar hua y pix ideal estado puro quien querria pasar unos dias entre manglares exuberantes aguas turquesas cristalinas 17 laguna milagro s huay pix photography,post,3,POS,NEUTRAL,-1
fascinante sitio inicia toda travesia tiene arranque espectacular reune epto electrica todos viajes comienzan poco todos estos elementos pueden encontrar bay mejor punto partida recorrido,post,9,NEU,NEUTRAL,-1
eres amante comida sur vista cosa todos dias ahora hecho prepara pesca disfruta exquisito sabor bocado sur estar seguro estas disfrutando captura saborea esos sabores frescos bocado m,post,1,NEU,NEUTRAL,-1
tiene llegado paraiso laguna bonanza tiene transportan otro mundo pues colores convierten paisaje verdadera obra arte cuando enmararas primera vista bonanza lagoon tiene cuando visite sera amor primera vista 31 laguna bonanza,post,3,NEU,NEUTRAL,-1
viaja espacio nos encanta voltear cielo inspirannos darle sentido distinto nuestros pensamientos hazlo nosotros planet rio yoo kol k aab cuando veas cosmos cerca nos encanta recurrir cielo inspirarse dar significado diferente nuestros pensamientos hacer exactamente eso yook ol kaab planetarium viendo cosmos,post,0,NEU,NEUTRAL,-1
azul nunca acaba xul ha conecta directame laguna delos siete color traves canal conocido rapidos haciendo imponente vista cuando vemos aire habias xul ha directamente conectado lagoon of seven colors traves canal conocido rapidos vista aun impresionante aire alguna vez 25 xul ha,post,3,NEU,NEUTRAL,-1
invitamos admirar atardeceres dejaran sorprendido cualquier angulo enamamaran video ningun les hace justicia suficiente veros persona invitamos admirar sunsets sorprendernos electrica enamoraras sol poniente cualquier angulo videos pueden hacer vista suficiente justicia verlo usted mismo,post,0,NEU,NEUTRAL,-1
paso descubres algo nuevo boulevard coo museo aire libre encontaras inicia recorrido conocerlos muelle fiscal tenders garantizado camino lleno boulevard museo aire libre encontrara electrica elec aire electronico comience recorrido muelle conocido fiscal muelle garantizan paseo lleno culture,post,6,POS,NEUTRAL,-1
haz realidad fantasia perderte x ahu ay x ol descanso garantizado pues voltees encontaras ideales descriptirias paraiso sola palabra dejala comentarios x ahu ay x ol relajacion garantizada cualquier gire encontrara puntos ideales describirias paraiso palabra dejalo comentarios 2 horas 23 play axa hua y x ol p hog rafi good maha hu,post,2,POS,NEUTRAL,-1
guia perfecta ser viajero responsable cenote coca lito s evita tocar sentarte parte nadar cerca estro mato lito s entra sin calzado aletas fecha bano expres eliminar quimicos cuerpo antes entar ahora guia ser viajero responsable coca lito s evite tocar sentarse pararse nadar cerca stromatolites use calzado decir zapatos agua aletas tome ducha rapida eliminar productos quimicos piel antes visitar ahora hagamos 36 bac lar ioio gain arad mir arcu idar,post,6,NEU,NEUTRAL,-1
pierdete entre vegetacia piramides rodea kohunlich transportara magico unica huella antigua maravilla debes visitar culture maravilla 1 hora 2 koh lich,post,3,NEU,NEUTRAL,-1
agrega poco vacantes plasman elementos dieron vida nueva comunidad fruto mezcla entre antiguos espanoles conoce admira representa elementos dieron nueva comunidad resultado combinacion antiguos mayas espanoles descubra fascinado tripss,post,5,NEU,NEUTRAL,-1
tenemos ideal lleno aventuras cenote coco dr ilo dorado ademas verte rodeado cual empezaras 1minte rappel 2 pase senderismo 3 ciclismo montana ademas jactarse cenote cocodrilo dorado proporciona serie experiencias emocionantes significan diversion adrenalina pura haras primero 1 pase rappelling 2 pase chiving 3 ciclismo montana union 2 horas 22 cenote coco dr ilo dado,post,3,POS,NEUTRAL,-1
magia comienza aire pues estas muy cerca empezar disfrutar unas inolvidables vaca ci ones admira vista mientras aterrizas mira esa vista mientras aterrizas,post,2,NEU,NEUTRAL,-1
desconticate reencontrarte siente sur pasa momento lleno calma union sera experiencia renovadora sumergete deja calma union envuelva experiencia renovacion 1 hr 52 union,post,2,NEU,NEUTRAL,-1
guarda post inspiracion hay ofrezca visitaste sin haber conocido uct desliza ver 4mine lugares perderte 1 monumento pes cad or 2 paseo ciudad 3 zoologico pay o obispo 4 planetario yook ol kaab guarde publicacion inspo viajes realmente decir estado estado electronico siempre hay algo nuevo descubrir slipe ver 4mina lugares puede perder 1 monumento fisherman 2minte museo ciudad 3 payo obispo zoo 4 yook ol kaab planetarium,post,6,NEU,NEUTRAL,-1
fisicamento casa mentalme viajando pasa seguido levantas manana sigues sonando estas sobre vel ero explorando hace falta venir recror rut delos cayos fisicamente casa viajar mentalmente sucede menudo despiertas manana sigues sonando estas vagando largo debes venir explorar route of keys,post,6,NEU,NEUTRAL,-1
deleita sentidos imagina preparados frescos pescados marisss zona disfrutando paisaje calder it encontaras varios restaurantes pintororescos techos palapa majestuosas vistas,post,1,NEU,NEUTRAL,-1
sube avion direccion porque mejores vaca ci ones vida inician deja estres lado camina boulevard eppectaculo tarde cer advertencia compra boleto sencillo porque vas querer quedar siempre sube avion dirige porque mejor vaca ci on vida comienza deja estres lado date paseo boulevard sunset advertencia compre boleto ida ya querra quedarse siempre,post,6,NEU,NEUTRAL,-1
razon amaras laguna milagros porque espejo agua robara aliento primer instante inhalando exhalando vasta naturaleza mejor parte viajeros cuatro patas tambien hon bienvenidos eso encantara laguna milagros porque cuerpo agua dejara sin aliento primer momento inhalando exhalando pura electrica mejor parte viajeros cuatro patas tambien son bienvenidos 44 laguna milagro s,post,3,NEU,NEUTRAL,-1
imperdible colecciones boveda celeste recorrido inframundo visitar museo dela hara experto legado nuestro amigo quien quedo perderse colecciones cielo arriba inframundo museum of culture convertira experto legado igual nuestro amigo quedo,post,6,POS,NEUTRAL,-1
onu portal cultural imperdible cuando recorras boulevard daras cuenta todos monumentos letreros largo trayecto haban alcanzas distinguir simbolos letras cuando camine boulevard dara cuenta todos monumentos letreros camino le informan sobre electrica distinguir symbols signo,post,6,NEU,RESPONSABILIDAD,-1
erase vez vije sur inmortalizara fotografiando mega imagen presionante debes tener erase vez sur sera inmortalizado imagen me gu sculpture imagen impresionante simplemente debes tener,post,6,NEU,NEUTRAL,-1
envuelve suencia calder it invita devorar exquisitos platillos disfrutar pintoresco entorno restaurantes techos hoja palma atas invitacion rendirse esencia calder it invita probar platos fabulosos disfrutar hermosos alrededores techos palma doble toque aceptar invitacion,post,8,NEU,NEUTRAL,-1
eres invitamos decidas despues tomarte foto mane cer fuente pes cad or eres equipo sunrise equipo sunset decidate despues tomar selfie amanecer junto fuente pescador alerta spoiler comenzara levantarse temprano todos dias,post,1,NEU,NEUTRAL,-1
ha pasado nos cuenta hace tiempo disfruto incluso pudo llegar is lat mal cab kayak llegar quiso captar ese momento especial dio cuenta le olvido camara motivo suficiente remresesar pronto no nos dice hace tiempo bay incluso llegando isla tama l cab kayak cuando llego alli queria capturar ese momento especial darse cuenta habia dejado atras camara razon suficiente volver pronto dirias,post,6,NEG,RESPONSABILIDAD,-1
traves preparamos ti unos cuantos consejos ox tanka h lleva pantalon camisa manga larga evitar picaduras mosquitos ponte gorra sombrero protegertte sol ee uu zapatos comodos explorar rincon ahora estas listo expedicionico hemos preparado algunos consejos usted ox tanka h use pantalones camisas manga larga evitar picaduras mosquitos use gorra sombrero protegerse sol use zapatos comodos explorar rincon grieta eso todo ahora estas listo expedicion 25 ox tanka h arad mir arcu idar admire preserve archeological sites mayan ruins reels gram reels,post,6,NEU,NEUTRAL,-1
tiempo vuela eso heno empervechar segundo mientras snorkeleas xcalak prepara camara acuatica drone lograr mejores tomas submarinas aereas acuario natural algo sute podras retrato luisvargas tiempo vuela eso tienes aprovechar maximo segundo mientras snorkel xcalak prepare camara u ner water dron listo tomar mejores tomas acuario natural poco suerte luisvargas hizo 3 horas 12 xc lak,post,6,NEU,NEUTRAL,-1
brisa despeje mente relajate mientras caminas boulevard deja roben aliento olvide tomarte foto relajate mientras pasea boulevard dejando quite respiracion olvides tomarte selfie,post,6,NEU,NEUTRAL,-1
ella era princesa maya marino espanol hablamos zazil ha gonzalo guerrero dos enamorados cuya union dio fruto primer mestizaje relata imponente escultura bronce recibe entrada ciudad sobre boulevard conocerla ella era princesa maya era marinero espanol estamos hablando zazil ha gonzalo guerrero dos amantes cuya union trajo primeros ninos birraciales conocido hoy imponente escultura bronce cuenta entrada ciudad boulevard verlo,post,3,NEU,RESPONSABILIDAD,-1
sigue huellas paso des calles mostrandote antiguos evolucion payo obispo brujula lista vamos siga pasos paso das calles mostrara legado antiguos mayas evolucion payo obispo compass listo vamos via jar drone,post,6,NEU,NEUTRAL,-1
crees leyendas cuenta mito local tarde cer emerge cenote coco dr ilo dorado pues cuando sol pega sirve hacer r appel rayos proyectan dicha imagen puede sea pero innegable segun mitos locales sunset cocodrilo dorado emerge cenote realidad rayos sol rebotan perfecto rap p eling cierto proyectando tal imagen puede sea pero negar 2 horas 22 cenote coco dr ilo dorado union,post,3,NEU,RESPONSABILIDAD,-1
recorrido seguiro compartimos breve video capturado darte haras rapidos pasando junto increibles estro mato lito s ya marino nadando sobre kayak apuntas compartimos breve video capturado darle adelanto esperandolo rapids pasando increibles stroma to litas ya sea nadando kayak listo dispuesto 36 bac lar drone bac alarm ei co,post,3,NEU,NEUTRAL,-1
brisa acaricia nos declaramos miradores hacer pausa recorrido sentarte disfrutar cosas simples pero bellas vida nos declaramos fanaticos miradores tomar descanso andanzas sentarte disfrutar cosas simples pero hermosas vida boulevard,post,2,NEU,NEUTRAL,-1
ya probaste panque queso bola hoy traemos recomendacion cortesia sobre boulevard restaureses restauras podras degustar delicia local podria considerarse buen provecho ya probado panqueque queso edam hay consejo gastronomico boulevard encontrara restaurantes puede deleitarse especialidad local podria considerarse bon appetit via jar food ie good,post,8,POS,NEUTRAL,-1
nuevo favorito siempre hay algo nuevo qe quedas gran interminables atractivos nales cuentanos comparte experimentias comentarios nuevo favorito siempre hay algo nuevo cual velocidad increible finales atracciones naturales cuentanos comparte propias experiencias comentarios,post,8,NEG,RESPONSABILIDAD,-1
punto encuentro mega conocido icono mide sobresale horizonte ciudad embelleciendola cualquier hora detente durante caminata boulevard tonmale foto punto encuentro me gu sculpture conocido icono detente durante caminata boulevard toma foto,post,6,NEU,NEUTRAL,-1
acude llamado aventura siente libertad rodar esplendorosos haciendo c icl is mo montana eleva adrenalina largo riacuelos entretenidos desniveles atribuye intentarlo siente libertad montana s king traves esplendido velocidad 1 hr 50 union adventure turismo,post,2,NEU,NEUTRAL,-1
falte futo explicada bandera visitas punto referencia ciudad imperdible album fotos visitalo tarde cer elige toma favorita comparartirla todas redes sociales vaya sin imagen explanada bandera hito ciudad pertenece album fotos visitelo sunset uct via jar,post,6,POS,NEUTRAL,-1
tour bahias comienza bello poblado calder it 15 minutos centro encontraras electrica recorriendo bahias comience hermosa ciudad calderitas 15 minutos centro encontraras electrica,post,3,NEU,NEUTRAL,-1
encuentros cercanos xcalak pequeno poblado tiene sorpresas bajo dejaran enreadado gustaria ver cerca xcalak tiene sorpresas bajo sea impresionaran gentil gustaria ver cerca 3 horas 12 xc lak,post,6,POS,NEUTRAL,-1
desperdicias nunca tarde cer recorrido mantente atento paisaje pierdas horizonte ni importantes mensajes dara misma natural eza nunca desperdicies sunset andanzas alrededor vigile alrededor pierdas,post,6,NEU,NEUTRAL,-1
caminata llena sitios emblemartos hijo vivo reflejo interesante cuando uct estos son 5 dejar visitar 1minio museo 2 pase explicada bandera 3 monumento alpes cad or 4 museo faro 5minte casas tradicionales estilo ingles puntos referencia son reflejo vivido interesante history estos son 5 perderte 1 museo 2 pasada bandera 3 monumento fisherman 4 museo faro 5minte casas tradicionales madera inglesa via jar,post,6,NEU,NEUTRAL,-1
saca camara captura magia todos angulos gram,post,5,NEU,NEUTRAL,-1
recinto sin igual zona imponentes sitio sar o logico s entre ellos kohunlich fusionan ya conoces alberga impresionantes rla eo logical sites incluido kohunlich estado ya 1 hora 2 koh lich,post,6,NEU,NEUTRAL,-1
salvaje e imponente cenote azul naturaleza electrica pero pase eso cenote azul ya nadar e listo saltar agua naturaleza veces incluso nos intimidan pero dejes eso suceda cenote azul ya nadar total seguridad ya boleto incluye chaleco salvavidas listo saltar increible agua 36 bac lar drone,post,3,NEU,NEUTRAL,-1
camino dicha calderitas medio paisaje quitara elanto final muelle calder it quien gustaria tomarte foto mencional entorno natural dejara sin aliento final muelle calder it quien gustaria tomar pictor mencionarlos sea,post,6,NEG,NEUTRAL,-1
informacion importante ahora tenemos atencia queremos recordarte proximo via je dejar tomarte pintasca villa pescadores menos horas choet usa imaginacion sea muy original queremos recordarle proximo trip puede perderse tomar electrica usa imaginacion sea muy original 1 hr 50 maha hu,post,6,POS,NEUTRAL,-1
ciadad paisajes postal cosa garantiana recorrivo boulevard encontaras paisaje digno fotografiar capturalos todos cosa garantizada mientras pasea boulevard encontrara muchas vistas dignas inmortalizar camara gracias electrica electronico electrica captetalos todos,post,0,NEU,NEUTRAL,-1
tomarte foto dice yo estuve hay heno mejor prueba nos visitaste cuando estes concentran solitario pose pon atencia detless letras tienen asombrosos elementos tomar foto tuya dice estaba mejor prueba estabas pero mientras atacas pose perfecta tambien presta atencion detalles increibles elementos cartas photography gram via jar,post,6,NEU,NEUTRAL,-1
gentil bienvenida naturaleza vuelas direto aero puerto cet u mal apenas inicie descenso podras apreciar ventana avion estrecho laguna hacia rapidos medida vuela asiento ventana podra apreciar lagoon straits hacia rapidos bac lar,post,6,NEU,NEUTRAL,-1
tallada piedra justo afuera museo encontraras monumento foto suficiente sacar relucir imponente personal visitarlo justo afuera museum encontraras monumento foto suficiente mostrar impresionante persona visitarnos verlo via jar culture,post,6,NEU,NEUTRAL,-1
paraiso dentro laguna ubicar punto referencia canal delos pirata s facil encontrar simple vista sino ha vuelto muy popular destino paraiso pierdes encuentras mientras navegas laguna encuentre canal piratas facil detectar simple vista sino ha convertido parada muy popular destino 36 bac lar laguna bac lar,post,3,NEU,NEUTRAL,-1
sonando despitos frente calder it verdadera joya 15 minutos centro encontroas pueblo costero empieza manana recorriendo disfrutar brisa marina calder it verdadera joya 15 minutos centro ciudad encontraras ciudad costera comience manana paseo disfrutar brisa marina travels via jar gram,post,3,NEU,NEUTRAL,-1
cronicas tarde recorrer pastel calles ciudad placer sentidos atmosfera alrededor estara impregnada ee toque anglo caribeno muy estilo destino cuentos tarde caminar calles ciudad uct photography,post,9,NEU,NEUTRAL,-1
destino ideal amantes nos declaramos entusiastas tomar fotografias estatuas monumentos amamos recorrer boulevard guarda estas pianas cual estas ya tiene visto vivo love taking pictures statues monuments strolling along boulevard pieces history holds cual estos ya visto persona via jar,post,4,POS,NEUTRAL,-1
cielo agua son mismo tiene interior maravillosos atractivos naleses ellos animate hacer tour lancha explor tama l cab cayo venado cayo bota sorprenderan asombrosas vistas tiene atracciones naturales increibles haga recorrido barco explorar tamalcab cayo vena do cayo bota vistas son increibles drone,post,3,NEU,NEUTRAL,-1
aprenda conociendo descubre encuentran largo boulevard ellos cuenta interesantes anecdotas pues son reflejo pasado animate preguntar todas dudas residentes zona descubra boulevard ellos tiene historias interesantes contar ya todos explican pasado dude hacerle lugarenos cualquier pregunta pueda tener via jar,post,9,NEU,RESPONSABILIDAD,-1
fascinantes templos antiguos escondidos selva cuando via jes incluye dentro itinerario parada lugares podras ser testigo ancestral capaz dejar huella traves tiempo cuando transfiera traves olvide incluir parada lugares podra ver antigua puede dejar marca eterna 1 hr 20 d zi ban che,post,9,NEU,NEUTRAL,-1
andar bicicleta nunca olvida hacerlo tampoco todos dias son perfectos remerer bicicleta sal pasear continuen creando momentos memorables vacant nunca olvidas andar bicicleta nunca olvidaras montar perfecto andar bicicleta largo disfrutando hermosas vistas medida continua creando momentos memorables vaca ci on 1 hr 50 maha hu via jar,post,6,NEU,NEUTRAL,-1
primeras vistas manana temprano levantarse valdra pena pues nuevo regalara hermosa postal man ece regalo unico tenderras hacer programa tuarma vale pena levantarse temprano ya nuevo saludara hermosa sunrise todo tienes hacer establezca alarma,post,7,NEU,NEUTRAL,-1
primera parada haz boulevard inicio aventura conoce maravillas guarda antes continuar recorrido rumbo norte cual sera siguiente destino ruta primera parada start adventure boulevard get know wonders continuing journey north cual sera proxima parada ruta road trip,post,4,NEU,NEUTRAL,-1
vive esencia tradicional durante podras descubrir magia tiene encanto particular tanto fuera dentro cuando llegue descubrira magia madera nuestra ciudad muchos cuales han convertido pequenos restaurantes cafeterias tiene propio encanto dentro fuera via j,post,8,POS,NEUTRAL,-1
diversion tiene edad podras vivir momeros especiales uct perfecto celebrar cumpeados diversion tiene edad puede vivir momentos especiales perfecto celebracion cumpleanos with kids,post,7,NEU,NEUTRAL,-1
toque urbano mezcla naturaleza presentamos perfecto ver primeros rayos sol iluminan malecon imposible maravillarte encuentrala durante paseo boulevard atmosfera urbana combina naturaleza presentando perfecto ver primeros rayos sol iluminar imposible maravillarse ante vista encontraras mientras pasearas boulevard,post,0,NEU,NEUTRAL,-1
bienvenido visitar increible destino buena opcion llegar aero puerto internacional cual da acceso direto momento empezar hacer maletas lleva visitar increible destino buena opcion volar aeropuerto internacional acceso directo hora comenzar empacar maletas muggle mig,post,6,NEU,NEUTRAL,-1
respiro junto sur lleno actividades necesitaras toda energia recargar baterias boulevard consejo visitalo tarde cuando baje poco sol sur lleno aventuras requeriran toda energia recargar baterias boulevard consejo tarde tarde cuando sol sea suave,post,6,NEU,NEUTRAL,-1
relajacion descripcion grafica paraiso buscas disfrutar unas vaca ci ones tranquilas considerar debido practicate parece lber natural experimenta armonia sotno tropical buscando relajante vacation costas son experimenta entorno armonioso 1 hr 50 maha hu,post,2,NEU,NEUTRAL,-1
playa todos sabias algunos tramos calder it ha han habilitado play artificial hace bahiadechetumal disfrutar calido clima relajarte sabes algunos estiramientos calder it han establecido beach artificial esto hace disfrutar clima calido relajate,post,2,NEU,NEUTRAL,-1
remar paraiso ventaja hacer paddle laguna xul ha diferencia hay heno oleaje eso significa probabilidades caerse tabla son casi nulas explorar destino ventaja paddle boarding laguna xul ha diferencia hay olas eso significa hay muy pocas posibilidades caerse tablero 30 xul ha,post,3,NEU,OPORTUNIDAD,-1
toque ancestral incluye dentro itinerario parada sitio ar o logico kohunlich atraccion cultural perderte llena via je mejor maya zona durante incluya parada kohunlich rla eo logical site atraccion cultural puede perder llena mejor culture 1 hr koh lich,post,6,NEU,NEUTRAL,-1
vida sabe dulce cuando compartes amigos marques it cerrar broche oro tarde menciona quien comparartias exquisito postro tigico marques it cuentanos quien compartirias delicioso postre local 36 bac lar,post,8,NEU,RESPONSABILIDAD,-1
todo esplendor calder it disfrutar majestuosa vista encuentra dispues recorrido hacia norte sonido olas sido todo esplendor calder it disfruta majestuosa vista encontrar conduzca hacia norte largo bay sonido ondas g cm,post,2,NEU,NEUTRAL,-1
sera nueva hobby sabias gracias vasta natural eza mejores destinos descubre hermosas criaturas emplumadas pequena golondrina manglera proxima sabias gracias exuberante mejores destinos descubre hermosas criaturas emplumadas pequena tragacion manglar proxima calder it 92,post,3,NEU,NEUTRAL,-1
comienza recorrer podras conocer extraordinarios sitios natural eza visitar fascinantes zonas arqueologicas degustar deliciosos platillos tipicos region desliza descubrir 4 experiencias percer 1minte comer mariss calder it 2 pase visitar sitio arqueologico koh lich 3 nadar laguna guerrero 4 recorrer boulevard comience recorrido puede descubrir maravillosas areas naturales visitar fascinantes sitios arqueologicos tener sabor delicioso comida local tradicional deslizar descubrir 4 experiencias debe tener 1 come mariscos calder it 2 pase visite sitio arqueologico koh lich 3 nadando gua guerrero 4 caminando boulevard mejor dos mundo s,post,3,NEU,NEUTRAL,-1
comienza nuevo proximo r or ad trip empieza pues sitio inicia sino tambien punto partida perfecto descubrir rincones hermosos nosotros ya recomendamos primer destino proximo road trip comienza porque comienza sino tambien punto partida perfecto descubrir lugares bellos nuestra recomendacion primera parada,post,7,NEU,NEUTRAL,-1
sabias playas son extensas gracias barrera coralina crea efecto rompeolas podras disfrutar palmeras tonos azul turquesa oleaje casi impereptible sabes playas encuentran entre largas coral reef actua rompeolas puede disfrutar electrica azul turquesa olas suaves 1 hr 50 maha hu drone,post,2,NEU,NEUTRAL,-1
paseos entre arena cerca pasar calder it pues algunos tramos ha habilitado ampliar regalnos paraiso adefeno dispfutar paseo junto pasar cerca calder it algunos lugares ha ampliado ofrecernos paraiso sonador paseo sea,post,6,NEU,NEUTRAL,-1
