indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
96,"a room with a table and chairs in it, canva, on a canva, guanajuato, tlaquepaque, inspired by Oscar RodrÃ­guez Naranjo, masqua, ( ( ( el dia los muertos ) ) ), vargas, miguel angel, inspired by Porfirio DiDonna, inspired by Ãngel Botello",room table chairs canva canva guanajuato tlaquepaque inspired oscar rodríguez naranjo masqua dia los muertos vargas miguel angel inspired porfirio didonna inspired ángel botello,238,177,"¿Sin planes para hoy? 

Entonces el puerto de Chabihau te espera con un mar hermoso ?? para pasar un día inolvidable.

??¡A solo una hora y 20 minutos de Mérida!

-
No plans for today? 

The port of Chabihau awaits you with a beautiful sea ?? to spend an unforgettable day.

??Only one hour and 20 minutes away from Mérida! 

#VisitMeridaMx?",planes hoy entonces puerto chabihau espera mar hermoso pasar día solo hora minutos mérida plans for today the port chabihau awaits you with beautiful spend unforgettable only one hour and minutes away from mérida visit merida,341,225,['VisitMeridaMx'],"['visit', 'merida']",[],[]
97,"a white ceiling with ornate designs, white elegant baroque design, white room, white ceiling, rococo decorations, lavish rococo baroque setting, ivory rococo, rococo and baroque styles, baroque style painting backdrop, intricate rococo ornamentation, inside white room, rococo baroque, rococo elements, the style of rococo, rococo architecture",ceiling ornate designs elegant baroque design room ceiling rococo decorations lavish rococo baroque setting ivory rococo rococo baroque styles baroque style painting backdrop intricate rococo ornamentation inside room rococo baroque rococo elements style rococo rococo architecture,343,281,"??Tu tercer @ te debe un recalentado de mucbipollo.

-
??Your third @ owes you a reheated mucbipollo.

#VisitMeridaMx",tercer debe recalentado your third owes you reheated mucbipollo visit merida,117,76,['VisitMeridaMx'],"['visit', 'merida']",[],[]
98,"a man in a wet suit is jumping into the water, carnaval de barranquilla, a shaman holding up the universe, circus performance, amazon indian peoples in brazil, brazil carnival, tribal dance, traditional corsican, curiosities carnival, mayan jaguar warrior, apocalypto, danza azteca dancers, capoeira, folklore, quechua!",man wet suit jumping water carnaval barranquilla shaman holding universe circus performance amazon indian peoples brazil brazil carnival tribal dance traditional corsican curiosities carnival mayan jaguar warrior apocalypto danza azteca dancers capoeira folklore quechua,319,270,"Recuerdos entrañables del Paseo de las Ánimas 2022. 

Esta ofrenda fue preparada con mucho cariño para reencontrarnos y apapachar una vez más a aquellos seres queridos que nos dejaron.
 
????

¡Gracias por visitar el altar y vivir las tradiciones del Día de Muertos al máximo!

#VisitMeridaMx

-
Endearing memories of the Paseo de las Ánimas 2022.

This offering was prepared with great care to meet and pamper once again those loved ones who left us.
 
????

Thank you for visiting the altar and living the Day of the Dead traditions to the fullest!",recuerdos entrañables paseo ánimas ofrenda preparada cariño reencontrarnos apapachar vez aquellos seres queridos dejaron visitar altar vivir tradiciones día muertos máximo memories the paseo ánimas offering was prepared with great care meet and pamper once again those loved ones who left thank you for visiting the altar and living the day the dead traditions the fullest visit merida,550,385,['VisitMeridaMx'],"['visit', 'merida']",[],[]
99,"a sign that reads rio on the side of a road, bar, storefronts, downtown mexico, small hipster coffee shop, tucson arizona, street corner, voodo decor, street signs, vibrante colors, photograph of the city street, bar in background, art nuevo, restaurant exterior photography, palermo city street, street scene, neon signs in background, streetscape",sign reads rio side road bar storefronts downtown mexico small hipster coffee shop tucson arizona street corner voodo decor street signs vibrante colors photograph city street bar art nuevo restaurant exterior photography palermo city street street scene neon signs streetscape,348,277,"¡El centro de Mérida en la tarde-noche es simplemente precioso! ??

No olvides compartirnos tus mejores fotografías usando el hashtag #VisitMeridaMx

-
The city center of Mérida during afternoon-night is simply beautiful! ???

Dont forget to share your best photos with us using the hashtag #VisitMeridaMx

??@realelianmg17",centro mérida simplemente precioso olvides compartirnos mejores fotografías usando hashtag city center mérida during simply beautiful dont forget your best photos with using the hashtag visit merida visit merida,324,211,"['VisitMeridaMx', 'VisitMeridaMx']","['visit', 'merida', 'visit', 'merida']",['realelianmg17'],[]
100,"a bunch of bees on a pile of dried fruit, bees covering whole body, honeycomb structure, honeycomb background, mechanically enhanced honeycomb, favela honeybee hive, honey and bee hive, made of bees, honeycomb, hive, honeycomb halls, alien hive, space hive, surface hives, 3 d bee, hexagonal, hexagons, trypophobia",bunch bees pile dried fruit bees covering whole body honeycomb structure honeycomb mechanically enhanced honeycomb favela honeybee hive honey bee hive made bees honeycomb hive honeycomb halls alien hive space hive surface hives bee hexagonal hexagons trypophobia,314,262,"Últimamente las noches en Mérida han brillado como nunca.?

Agradecemos a todas las y los asistentes que fueron partícipes de los eventos que pusieron a la ciudad de fiesta. 

Sigamos disfrutando de nuestra bella ciudad, porque las festividades todavía están comenzando

??????

#VisitMeridaMx

-

Lately nights in Mérida have shone like never before.?

We thank all the attendees who participated in the events that put the city to party. Let's continue enjoying our beautiful city, because the festivities are just starting...

??????

#VisitMeridaMx",últimamente noches mérida brillado nunca agradecemos todas asistentes partícipes eventos pusieron ciudad fiesta sigamos disfrutando bella ciudad festividades todavía comenzando nights mérida have shone never before thank all the attendees who participated the events that put the city party let continue enjoying our beautiful city because the festivities are just starting visit merida visit merida,553,399,"['VisitMeridaMx', 'VisitMeridaMx']","['visit', 'merida', 'visit', 'merida']",[],[]
101,"a man sitting on a bench with a plate, marble carving, stone carving, two young men, nivanh chanthara, artisan, ruan kia and john singer sargent, cambodia, south east asian with round face, bangkuart, made of cement and concrete, portrait of 1 5 - year - old boy, stone and wood, marble sculptures",man sitting bench plate marble carving stone carving two young men nivanh chanthara artisan ruan kia john singer sargent cambodia south east asian round face bangkuart made cement concrete portrait year old boy stone wood marble sculptures,297,239,"La Zona Arqueológica de Dzibilchaltún está ubicada sobre la carretera Mérida - Progreso a poco más de 20 minutos del centro de la ciudad. El espacio alberga una serie de construcciones de piedra que datan desde el año 500 a.C.

¡Acércate a los alrededores de Mérida!

#VisitMeridaMx ?

-
The Archaeological Site of Dzibilchaltún is located on the Mérida - Progreso highway, just over 20 minutes from downtown of the city. The site has a series of stone constructions dating from 500 B.C. 

Visit the surroundings of Mérida! ?",zona arqueológica dzibilchaltún ubicada carretera mérida progreso minutos centro ciudad espacio alberga serie construcciones piedra datan año alrededores mérida archaeological site dzibilchaltún located the mérida progreso highway just over minutes from downtown the city the site series stone constructions dating from visit the surroundings mérida visit merida,525,362,['VisitMeridaMx'],"['visit', 'merida']",[],[]
102,"a red building with stairs leading up to it, las pozas, colonial house in background, cuban setting, school courtyard, colonial style, colors of jamaica, archways made of lush greenery, breakfast at las pozas, bengal school of art, cuba, tosa school, an abandoned rococo salon, jamaica, military buildings, lecture halls and gambling dens",building stairs leading las pozas colonial house cuban setting school courtyard colonial style colors jamaica archways made lush greenery breakfast las pozas bengal school art cuba tosa school abandoned rococo salon jamaica military buildings lecture halls gambling dens,338,270,"Detalles del colorido arte urbano en los muros de #Xcalachén.?
-
Details of the colorful urban art on the walls of #Xcalachén.?

#visitmeridamx",detalles colorido arte urbano muros the colorful urban art the walls xcalach xcalach visitmeridamx,143,98,"['Xcalachén', 'Xcalachén', 'visitmeridamx']","['xcalach', 'xcalach', 'visitmeridamx']",[],[]
103,"a tree with pink flowers in the sky, cotton candy trees, cherry blosom trees, sakura bloomimg, pink trees, kauai springtime, trees and flowers, flowers and blossoms, flowers and trees, pink petals fly, sakura blooming on background, shades of pink and blue, lush sakura, pink and blue colors, cherry blossom trees, giant cherry trees, lush sakura trees",tree pink flowers sky cotton candy trees cherry blosom trees sakura bloomimg pink trees kauai springtime trees flowers flowers blossoms flowers trees pink petals fly sakura blooming shades pink lush sakura pink colors cherry blossom trees giant cherry trees lush sakura trees,352,275,"El barrio de la Ermita brillando con todo su esplendor ??mientras se prepara para recibir la 3era edición de la Feria del Panucho 2022, el viernes 21 de octubre. 

¿Te nos unes a la celebración? ??

#VisitMeridaMx ?",barrio ermita brillando esplendor mientras prepara recibir edición feria panucho viernes octubre unes celebración visit merida,215,126,['VisitMeridaMx'],"['visit', 'merida']",[],[]
104,"a large tree with green leaves and branches, kuntilanak on bayan tree, a tall tree, a beautiful tree, big green tree, the bodhi tree at sunset, rich tree, tall tree, large tree, with a tall tree, huge ficus macrophylla, sweet acacia trees, laying under a tree on a farm, under the soft shadow of a tree",large tree leaves branches kuntilanak bayan tree tall tree beautiful tree big tree bodhi tree sunset rich tree tall tree large tree tall tree huge ficus macrophylla sweet acacia trees laying tree farm soft shadow tree,302,217,"Donde quiera que mires encontrarás nuevas razones para enamorarte de #Mérida. ??
-
Wherever you look you will find new reasons to fall in love with #Mérida. ??

#VisitMeridaMx?

??@partiechercherdulait",quiera mires encontrarás nuevas razones enamorarte you look you will find new reasons fall love with rida rida visit merida,201,123,"['Mérida', 'Mérida', 'VisitMeridaMx']","['rida', 'rida', 'visit', 'merida']",['partiechercherdulait'],[]
105,"a large metal structure with a sign that says, ' the park is open ', adventure playground, discovery zone, adventure playground accident, activity play centre, rules dream world, belaying, aerial spaces, digger land amusement park, urban playground, full height sculpture, paintball world cup, skeleton climbing, amusement park attractions, children playground, fairground rides, softplay",large metal structure sign says park open adventure playground discovery zone adventure playground accident activity play centre rules dream world belaying aerial spaces digger land amusement park urban playground full height sculpture paintball world cup skeleton climbing amusement park attractions children playground fairground rides softplay,388,346,"Los días soleados y las atractivas casonas en Paseo de Montejo son el dúo perfecto para obtener los mejores recuerdos ?? durante tu visita en #Mérida. ??
-
Sunny days and exquisite mansions in Paseo de Montejo are the perfect duo to get the best memories during your visit to #Mérida.

#VisitMeridaMx

Fotografía cortesía de: @elminaretmerida ?",días soleados atractivas casonas paseo montejo dúo perfecto obtener mejores recuerdos visita days and exquisite mansions paseo montejo are the perfect duo get the best memories during your visit cortesía rida rida visit merida,344,226,"['Mérida', 'Mérida', 'VisitMeridaMx']","['rida', 'rida', 'visit', 'merida']",['elminaretmerida'],[]
106,"a person swimming in a blue hole, underground lake, waterfall cave, hot springs hidden cave, giant aquarium in natural cave, hotspring hidden in a cave, empty bathhouse hidden in a cave, cozy bathhouse hidden in a cave, cave with waterfall, inside an enormous vast cave, inside a humongous cave, in a cave with the waterfall",person swimming hole underground lake waterfall cave hot springs hidden cave giant aquarium natural cave hotspring hidden cave empty bathhouse hidden cave cozy bathhouse hidden cave cave waterfall inside enormous vast cave inside humongous cave cave waterfall,324,259,"Consejo para sobrellevar el calor de domingo: degustar un refrescante sorbete sobre Paseo de Montejo. ??
-
Tip to cope with the Sunday heat: enjoy a refreshing sorbet on Paseo de Montejo. 

#VisitMeridaMx?

#meridamexico #meridayucatan #turismomerida",consejo sobrellevar calor domingo degustar refrescante sorbete paseo montejo cope with the sunday heat enjoy refreshing sorbet paseo montejo visit merida meridamexico meridayucatan turismomerida,250,194,"['VisitMeridaMx', 'meridamexico', 'meridayucatan', 'turismomerida']","['visit', 'merida', 'meridamexico', 'meridayucatan', 'turismomerida']",[],[]
107,"flamingos in the water, flamingoes, flamingos, tropical birds, flamingo, birds of paradise, colorful birds, the flamingo cafe, birds in flight, bird flocks!!, tropical bird feathers, flying birds, birds, flock of birds, birds flying, colorful bird with a long, flying in formation, dancing on a tropical beach, bright saturated colors",flamingos water flamingoes flamingos tropical birds flamingo birds paradise colorful birds flamingo cafe birds flight bird flocks tropical bird feathers flying birds birds flock birds birds flying colorful bird long flying formation dancing tropical beach bright saturated colors,334,279,"Este es un amable recordatorio para  no dejar de explorar, descubrir, conocer, aprender y viajar. ?

27 de septiembre
Día Mundial del Turismo
-

This is a friendly reminder for not to stop exploring, discovering, knowing, learning and traveling. ?

 September 27th
 World Tourism Day

?? @israelcanulm 

#visitmeridamx",amable recordatorio dejar explorar descubrir conocer aprender viajar septiembredía mundial friendly reminder for not stop exploring discovering knowing learning and traveling september world tourism day visitmeridamx,318,216,['visitmeridamx'],['visitmeridamx'],['israelcanulm'],[]
108,"a building with a clock on the top of it, neoclassical architecture, detailed classical architecture, neo classical architecture, rococo architecture, neoclassical style, classical architecture, stucco walls, baroque architecture, pink marble building, neoclassical composition, rococo and baroque styles, rococo details, lavish rococo baroque setting, neoclassical, white marble buildings",building clock top neoclassical architecture detailed classical architecture neo classical architecture rococo architecture neoclassical style classical architecture stucco walls baroque architecture pink marble building neoclassical composition rococo baroque styles rococo details lavish rococo baroque setting neoclassical marble buildings,389,342,Mérida de noche ?? una ciudad llena de cultura viva y tradición?? #VisitMeridaMx,mérida noche ciudad llena cultura viva tradición visit merida,80,61,['VisitMeridaMx'],"['visit', 'merida']",[],[]
109,"a person holding a pair of orange and red wooden beads, segmented 2d laser cut earrings, elaborate oled jewelry, 2 d lasercut earrings, intricate african jewellery, earbuds jewelry, 3 d platonic solids, amber jewelry, geometric 3d shapes, geometric 3 d shapes, maler collier, 3d geometric shapes, modular origami, biopunk toys made in china",person holding pair orange wooden beads segmented laser cut earrings elaborate oled jewelry lasercut earrings intricate african jewellery earbuds jewelry platonic solids amber jewelry geometric shapes geometric shapes maler collier geometric shapes modular origami biopunk toys made china,340,288,"Barrios hermosos del centro histórico de Mérida, cada uno con su toque encantador. Barrio de San Juan ?? ??@ema_duarte #VisitMeridaMx",barrios hermosos centro histórico mérida cada toque encantador barrio san juan visit merida,133,91,['VisitMeridaMx'],"['visit', 'merida']",['ema_duarte'],[]
110,"a stack of white marble blocks, white calacatta gold marble, materials white stone, marble material, greek white marble, carrara marble, white powder bricks, red and white marble panels, marble slabs, marble stone, stone bricks, carved white marble, white stones, white stone, white marble sculpture, white marble texture, stone carving, marble countertops",stack marble blocks calacatta gold marble materials stone marble material greek marble carrara marble powder bricks marble panels marble slabs marble stone stone bricks carved marble stones stone marble sculpture marble texture stone carving marble countertops,356,260,Cuando visitas Mérida no puedes perder la oportunidad de disfrutar de algún cenote en los alrededores ??@nativasoy,visitas mérida puedes perder oportunidad disfrutar algún cenote alrededores,114,75,[],[],['nativasoy'],[]
111,"a colorfully painted fountain in the center of a city, colorful architectural drawing, mexican muralism ) ravi supa, colorful detailed projections, very detailed and colorful, isometric view of a wizard tower, multi-layered artworks, highly detailed 3 d art, artwork of a building, painted tower of the moon, alex yanes, anamorphic illustration",colorfully painted fountain center city colorful architectural drawing mexican muralism ravi supa colorful detailed projections detailed colorful isometric view wizard tower artworks highly detailed art artwork building painted tower moon alex yanes anamorphic illustration,344,273,Hermosos colores en las calle del centro histórico de Mérida ???? @eternel_voyage,hermosos colores calle centro histórico mérida,81,46,[],[],['eternel_voyage'],[]
112,"a glass of water sitting on a wooden table, unsplash transparent, glass refraction, 3d style light refraction, realistic refraction, by Dali, dali style, liquid refraction, clear glass, ancient catedral behind her, glass ball, refraction, cocktail in an engraved glass, stone and glass, drinking cocktail, glass face",glass water sitting wooden table unsplash transparent glass refraction style light refraction realistic refraction dali dali style liquid refraction clear glass ancient catedral behind glass ball refraction cocktail engraved glass stone glass drinking cocktail glass face,316,271,A tan sólo 20 min de Mérida podrás encontrar hermosas playas y pasar días hermosos en ellas @edgar_pach ??,tan sólo min mérida podrás encontrar hermosas playas pasar días hermosos,106,72,[],[],['edgar_pach'],[]
113,"a door in the blue wall of a building, blue door, symmetrical doorway, tall door, opening door, many doors, by Riad Beyrouti, portal, doors of perception, door, metal framed portal, open door, doors that are cosmic portals, portal to alternative reality, iron gate door texture, a door you must never open, doorways",door wall building door symmetrical doorway tall door opening door many doors riad beyrouti portal doors perception door metal framed portal open door doors cosmic portals portal alternative reality iron gate door texture door must never open doorways,315,251,"Colores que dan un toque muy peculiar al centro histórico de nuestra hermosa Mérida
#visitmeridamx 
@throughthelens99",colores dan toque peculiar centro histórico hermosa mérida visitmeridamx,117,72,['visitmeridamx'],['visitmeridamx'],['throughthelens99'],[]
114,"a red bike parked in front of a building, whitewashed buildings, downtown mexico, sand - colored walls, stucco walls, walls are covered with vines, photo taken with ektachrome, in a city with a rich history, tlaquepaque, trees cast shadows on the wall, cement brick wall background, cobblestone streets, rusted walls",bike parked front building whitewashed buildings downtown mexico sand colored walls stucco walls walls covered vines taken ektachrome city rich history tlaquepaque trees cast shadows wall cement brick wall cobblestone streets rusted walls,316,238,"Una de las especies más representativas de nuestra región por su gran belleza y elegancia 
#VisitMeridaMx @fernandalinage",especies representativas región gran belleza elegancia visit merida,121,67,['VisitMeridaMx'],"['visit', 'merida']",['fernandalinage'],[]
115,"a red church with a bell tower, red fluid on walls of the church, white buildings with red roofs, red roofs, red building, cuban setting, white church background, baroque architecture, cuba, tlaquepaque, sand - colored walls, ancient catedral behind her, orange roof, puerto rico, parce sepulto, stucco walls",church bell tower fluid walls church buildings roofs roofs building cuban setting church baroque architecture cuba tlaquepaque sand colored walls ancient catedral behind orange roof puerto rico parce sepulto stucco walls,308,220,Disfruta de una caminata por las calles del centro histórico y descubre rincones hermosos #VisitMeridaMx @alfredogarciamezo,disfruta caminata calles centro histórico descubre rincones hermosos visit merida,123,81,['VisitMeridaMx'],"['visit', 'merida']",['alfredogarciamezo'],[]
116,"a statue with a face on it, mayan style, ancient alien head stone statues, mayan god, ancient alien portal, classic mayan mythology, in the art style of quetzecoatl, architecture carved for a titan, aztec mythology, aztec god, moai statue giving a ted talk, tlaquepaque, untethered stelae, mayan",statue face mayan style ancient alien head stone statues mayan god ancient alien portal classic mayan mythology art style quetzecoatl architecture carved titan aztec mythology aztec god moai statue giving ted talk tlaquepaque untethered stelae mayan,295,249,"La marquesita es sin duda un imperdible al visitar Mérida y Yucatán, siempre presente en los mejores eventos, así como en los barrios y parques de la ciudad #VisitMeridaMx 
@josemra",marquesita duda imperdible visitar mérida yucatán siempre presente mejores eventos así barrios parques ciudad visit merida,181,122,['VisitMeridaMx'],"['visit', 'merida']",['josemra'],[]
117,"a church in the middle of a green field, a massive cathedral in a forrest, drone photography, maya temples, drone photograph, drone photograpghy, color aerial photo drone, photographic isometric cathedral, 4k drone photography, from a bird's eye view, white church background, shot from a drone, drone view, shot from drone, drone photo",church middle field massive cathedral forrest drone photography maya temples drone photograph drone photograpghy aerial drone photographic isometric cathedral drone photography bird eye view church shot drone drone view shot drone drone,336,236,"Rincones de Mérida llenos de historia, visita las casonas del Paseo Montejo y descubre detalles hermosos que cuentan la historia de las familias que las habitaban, #Casasgemelas #visitmeridamx 
@ricardodelaconcha",rincones mérida llenos historia visita casonas paseo montejo descubre detalles hermosos cuentan historia familias habitaban casasgemelas visitmeridamx,212,150,"['Casasgemelas', 'visitmeridamx']","['casasgemelas', 'visitmeridamx']",['ricardodelaconcha'],[]
118,"a person is weaving a red piece of yarn, swirling red-colored silk fabric, red fabric, one of the weavers of destiny, red silk flowing fabric, red-fabric, weaving, red torn fabric, flowing blood-red colored silk, greek fabric, fabrics and textiles, intricate embroidery, handcrafted, vibrant threads, flowing blood red colored silk, detailed cloth",person weaving piece yarn swirling silk fabric fabric one weavers destiny silk flowing fabric weaving torn fabric flowing colored silk greek fabric fabrics textiles intricate embroidery handcrafted vibrant threads flowing blood colored silk detailed cloth,347,255,"Mérida tiene muchos espacios que sin duda transmiten paz y armonía, visita el Paseo Montejo y disfruta de espacios instagrameables. 
#visitmeridamx 
@jonathanbuenfil",mérida espacios duda transmiten paz armonía visita paseo montejo disfruta espacios instagrameables visitmeridamx,165,112,['visitmeridamx'],['visitmeridamx'],['jonathanbuenfil'],[]
119,"a plate of food with meat and vegetables, canned dog food on a plate, offering a plate of food, served on a plate, dumplings on a plate, full plate, the plate is on a wooden table, on a plate, balls of rice, mixed plate and leather armor, made of food, an island made of food, over a dish and over a table",plate food meat vegetables canned dog food plate offering plate food served plate dumplings plate full plate plate wooden table plate balls rice mixed plate leather armor made food island made food dish table,305,208,"En los alrededores de la ciudad de Mérida podrás encontrar muchas haciendas en las que se puede conocer la vida que tenían los hacendados y los procesos henequeneros #VisitMeridaMx
@trip_in_mexico",alrededores ciudad mérida podrás encontrar muchas haciendas puede conocer vida hacendados procesos henequeneros visit merida,196,124,['VisitMeridaMx'],"['visit', 'merida']",['trip_in_mexico'],[]
120,"a large christmas tree, bangkok townsquare, christmas night, christmas tree, emitting light ornaments, festive atmosphere, the lights are on, set at night, local illumination, city of armenia quindio, town center background, christmas, christmas lights, santa's workshop, holiday season, large led lights, central tree, well - decorated, by Dave Arredondo",large christmas tree bangkok townsquare christmas night christmas tree emitting light ornaments festive atmosphere lights set night local illumination city armenia quindio town center christmas christmas lights santa workshop holiday season large led lights central tree well decorated dave arredondo,355,300,"La Ceiba es un árbol muy significativo para la cosmovisión de la cultura maya, además de su belleza aporta mucha sombra para estos días calurosos en Mérida. #visitmeridamx",ceiba árbol significativo cosmovisión cultura maya además belleza aporta mucha sombra días calurosos mérida visitmeridamx,171,121,['visitmeridamx'],['visitmeridamx'],[],[]
121,"a blue and white tiled wall with a window, cyan shutters on windows, beautiful colorful tilework, metal shutter, patterned tilework, inside a frame on a tiled wall, metallic shutter, azulejo, blue shutters on windows, shutters, colorful tiled architecture, tiles curtains, detiled, beautiful tilework, tiled, tiling, shutter",tiled wall window cyan shutters windows beautiful colorful tilework metal shutter patterned tilework inside frame tiled wall metallic shutter azulejo shutters windows shutters colorful tiled architecture tiles curtains detiled beautiful tilework tiled tiling shutter,324,266,"Los fines de semana siempre son una excelente opción para refrescarte y conocer los alrededores de nuestra bella Mérida. 
@mikediazphoto",fines semana siempre excelente opción refrescarte conocer alrededores bella mérida,136,82,[],[],['mikediazphoto'],[]
122,"a bicycle parked in front of a pink house, colonial house in background, bicycle in background, hoffman bicycle trip, wrought iron architecture, cuban setting, the empressâ swirling gardens, better homes and gardens, las pozas, house on background, colors of jamaica, bicycles, rich estate, cuba, residential, a palace with a thousand long, palace background",bicycle parked front pink house colonial house bicycle hoffman bicycle trip wrought iron architecture cuban setting empressâ swirling gardens better homes gardens las pozas house colors jamaica bicycles rich estate cuba residential palace thousand long palace,360,259,"La comisaría de Dzityá tiene más de 200 años dedicándose a la elaboración de piezas artesanales, cada pieza es única y representa el esfuerzo y trabajo de la comunidad artesanal. #CulturaViva #Tunich2022",comisaría dzityá años dedicándose elaboración piezas artesanales cada pieza única representa esfuerzo trabajo comunidad artesanal cultura viva tunich,203,149,"['CulturaViva', 'Tunich2022']","['cultura', 'viva', 'tunich']",[],[]
123,"a wooden clock with a metal handle, a rustic album cover of a clock, steampunk owl pocketwatch, steampunk watch, the grand steampunk piano, steampunk design, brass and wood mechanisms, djing with dj turntables, steampunk blueprint, clockwork steampunk, wood headphones hyperrealistic, intricate steampunk imagery, steampunk tech, steampunk-esque!, cymatics. auditory symbiogenesis",wooden clock metal handle rustic album cover clock steampunk owl pocketwatch steampunk watch grand steampunk piano steampunk design brass wood mechanisms djing turntables steampunk blueprint clockwork steampunk wood headphones hyperrealistic intricate steampunk imagery steampunk tech cymatics auditory symbiogenesis,380,316,"La madera se trabaja con diversos instrumentos ancestrales y herramientas que ayudan a dar la forma deseada. El torno es una de las herramientas utilizadas por la comunidad artesanal, en la comisaría de Dzityá se pueden encontrar tornos con más de 100 años de antigüedad.  #CulturaViva #Tunich2022",madera trabaja diversos instrumentos ancestrales herramientas ayudan dar forma deseada torno herramientas utilizadas comunidad artesanal comisaría dzityá pueden encontrar tornos años antigüedad cultura viva tunich,297,213,"['CulturaViva', 'Tunich2022']","['cultura', 'viva', 'tunich']",[],[]
124,"a man is working on a large wheel, kinetic art, ( ferris wheel ), gyroscope, ixions wheel, wheel, 3 6 0 picture, spinning, discovery zone, ferris wheel, perpetual motion machine, giant clock, complex contraption, droste effect, by Dave Arredondo, fairground rides, hololive, world seen only through a portal",man working large wheel kinetic art ferris wheel gyroscope ixions wheel wheel spinning discovery zone ferris wheel perpetual motion machine giant clock complex contraption droste effect dave arredondo fairground rides hololive world seen portal,307,244,"La comisaría de Dzityá es conocida por las artesanías elaboradas con varios tipos de madera. Se utilizan diversas técnicas e instrumentos ancestrales para dar la forma deseada. Elaboran desde artesanías tradicionales hasta muebles, artículos de cocina y decoración del hogar. #CulturaViva #Tunich2022",comisaría dzityá conocida artesanías elaboradas varios tipos madera utilizan diversas técnicas instrumentos ancestrales dar forma deseada elaboran artesanías tradicionales muebles artículos cocina decoración hogar cultura viva tunich,300,233,"['CulturaViva', 'Tunich2022']","['cultura', 'viva', 'tunich']",[],[]
125,"a street with lights and a christmas tree, local illumination, tlaquepaque, beatiful lights, christmas lights, festive atmosphere, downtown mexico, christmas night, the lights are on, magical lights, beautiful colorful lights, beautiful lights, festive, colorful lights, purple lighted street, decorations, vale encantado, carnaval de barranquilla, city led lights",street lights christmas tree local illumination tlaquepaque beatiful lights christmas lights festive atmosphere downtown mexico christmas night lights magical lights beautiful colorful lights beautiful lights festive colorful lights purple lighted street decorations vale encantado carnaval barranquilla city led lights,364,319,"El trabajo en piedra es una obra de arte, lleva mucho esfuerzo, dedicación, conocimiento de técnicas y tiempo para completar una pieza. Reconozcamos el trabajo de la comunidad artesanal y consumamos local. #CulturaViva #Tunich2022",trabajo piedra obra arte lleva esfuerzo dedicación conocimiento técnicas tiempo completar pieza reconozcamos trabajo comunidad artesanal consumamos local cultura viva tunich,230,173,"['CulturaViva', 'Tunich2022']","['cultura', 'viva', 'tunich']",[],[]
126,"a man holding a corn on his hand, corn, large cornicione, corn on a cob everywhere, corn chess board game, local foods, long cornrows, hands which exchange seeds, grainâ, cornucopia, inspired by Gladys Dawson, outside in a farm, commercially ready, adapted to a drier climate, a pair of ribbed",man holding corn hand corn large cornicione corn cob everywhere corn chess board game local foods long cornrows hands exchange seeds grainâ cornucopia inspired gladys dawson outside farm commercially ready adapted drier climate pair ribbed,295,239,"La piedra que se trabaja en la comisaría de Dzityá es variada, lo que cambia en ella es el color y la densidad. Regularmente se trabaja en piedra tooc, para tonos más rojizos se utiliza la piedra de ticul y para tonos más blancos se utiliza la piedra macedonia, mejor conocida como crema maya. #CulturaViva #Tunich2022",piedra trabaja comisaría dzityá variada cambia densidad regularmente trabaja piedra tooc tonos rojizos utiliza piedra ticul tonos blancos utiliza piedra macedonia mejor conocida crema maya cultura viva tunich,318,208,"['CulturaViva', 'Tunich2022']","['cultura', 'viva', 'tunich']",[],[]
127,"the new bridge that connects the gulf and gulf islands, the emerald coast, bridge over the water, road to the sea, built around ocean, bahamas, bridge between the worlds, city bay bridge aqueduct, bridges crossing the gap, very beautiful!! aerial shot, sky bridge, florida, soaring towers and bridges, curved bridge, in the desert beside the gulf",new bridge connects gulf gulf islands emerald coast bridge water road sea built around ocean bahamas bridge worlds city bay bridge aqueduct bridges crossing gap beautiful aerial shot sky bridge florida soaring towers bridges curved bridge desert beside gulf,346,257,La comisaría de Dzityá se caracteriza por el trabajo artesanal que pasa de generación en generación #ConsumeLocal #CulturaViva #Tunich2022,comisaría dzityá caracteriza trabajo artesanal pasa generación generación consume local cultura viva tunich,138,107,"['ConsumeLocal', 'CulturaViva', 'Tunich2022']","['consume', 'local', 'cultura', 'viva', 'tunich']",[],[]
128,"a woman in a black dress standing in front of a pink building, wearing pink floral gown, bougainvillea, baroque hibiscus queen, pink door, wearing pink floral chiton, pink and orange colors, pink orange flowers, the grand temple of flowers, the walls are pink, blooming tropical flowers, pink flowers, pink trees, pink and pink details",woman dress standing front pink building pink floral gown bougainvillea baroque hibiscus queen pink door pink floral chiton pink orange colors pink orange flowers grand temple flowers walls pink blooming tropical flowers pink flowers pink trees pink pink details,335,262,"La realización del traje típico de la mestiza toma alrededor de 6 meses ya que se elabora a mano con una técnica llamada ""punto de cruz"" convirtiéndolo en una obra de arte. 
Esta vestimenta consta de tres piezas de ahí el nombre de TERNO.
¡Valoremos nuestras tradiciones y el trabajo realizado por las y los artesanos de Mérida!",realización traje típico mestiza toma alrededor meses elabora mano técnica llamada punto cruz convirtiéndolo obra arte vestimenta consta tres piezas ahí nombre tradiciones trabajo realizado artesanos mérida,328,206,[],[],[],[]
