texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad
"¿Cita romántica en #Guadalajara? ❤️
Visita avenida #Chapultepec y pásala increíble recorriendo su andador o visitando sus bares y restaurantes. 🍸🍴👌","cita romantica en guadalajara 
visita avenida chap ul te pec y pasala increible recorriendo su andador o visitando sus bares y restaurantes",cita romantica guadalajara visita avenida chap pec pasala increible recorrer andador visitar bar restaurante,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Septiembre se viste de fiesta en Guadalajara con el mes patrio y el @encuentromariachi, un evento que se celebrará del 17 al 21 de septiembre. 🎻🎺🇲🇽
No te pierdas de vista la #GalaDeMarichi en donde se presentan: @mariachivargasoficial y @mlcamperos de Nati Cano en ensamble con la @filarmonicadejalisco. 🎶
Más información en @conjuntosantander.","septiembre se viste de fiesta en guadalajara con el mes patrio y el  un evento que se celebrara del 17 al 21 de septiembre 
no te pierdas de vista la gal ademar ichi en donde se presentan  y  de nati cano en ensamble con la  
mas informacion en",vestir fiesta guadalajara mes patrio evento celebrarir septiembre pierdar vista gal ademar ichi presentar nati cano ensamble informacion,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Lleva tu escapada de fin de semana a #Guadalajara y más allá con una visita express a #Tapalpa, un #PuebloMágico con bosque para disfrutar actividades al aire libre. 🌲🎒
📸: @panchitomx",lleva tu escapada de fin de semana a guadalajara y mas alla con una visita express a tap alp a un pueblo m gico con bosque para disfrutar actividades al aire libre,escapada semana guadalajara allo visita express tap alp pueblo gico bosque disfrutar actividad aire libre,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Encuentra tu inspiración apreciando las luces de la ciudad haciendo juego con los colores del cielo anochecer. 🌆🌃
📸: @byabnerfabian",encuentra tu inspiracion apreciando las luces de la ciudad haciendo juego con los colores del cielo anochecer,inspiracion apreciar luz ciudad juego color cielo anochecer,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Rinconcitos para platicar por horas con tu persona favorita, descansar un rato y tomar aire fresco. 🌳🍃
¿A poco no te visualizas en el #JardínJaponés del #BosqueColomos a la sombra de un árbol? 🧘‍♀️🧘","rinconcitos para platicar por horas con tu persona favorita descansar un rato y tomar aire fresco 
a poco no te visualizas en el jard n jap on s del bosque colo mos a la sombra de un arbol",rinconcito platicar hora persona favorito descansar rato tomar aire fresco visualizar jard jap bosque colo mos sombra arbol,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Planea tu fin de semana en familia disfrutando cada rincón del #CentroDeGuadalajara. 😍
📸: @juanjoaguilera",planea tu fin de semana en familia disfrutando cada rincon del centro de guadalajara,planear semana familia disfrutar rincon centro guadalajara,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Muchas historias por contar recorriendo las calles de #Tlaquepaque. 🚶‍♀️🚶
No pierdas la oportunidad de conocer este #PuebloMágico dentro de nuestra ciudad y disfruta su Galería a Cielo Abierto. 🖼☀️
📸: @viajaliscomx","muchas historias por contar recorriendo las calles de t la que pa que 
no pierdas la oportunidad de conocer este pueblo m gico dentro de nuestra ciudad y disfruta su galeria a cielo abierto",historia contar recorrer calle pierdar oportunidad pueblo gico ciudad disfrutar galeria cielo abierto,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"En #Guadalajara te encuentras lugares así para una cita romántica. 😍
👉 @heracoffeetea
📸: @nicizam",en guadalajara te encuentras lugares asi para una cita romantica,guadalajara encontrar lugar cita romantico,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"El #TemploExpiatorio de #Guadalajara es una de las pocas expresiones del arte neogótico de nuestra ciudad, pero también es una joya que tienes que visitar. 💎
¿Sabes en qué parte del templo está esta puerta? 
📸: @kaarymtz2","el temp lo exp i a to rio de guadalajara es una de las pocas expresiones del arte neogotico de nuestra ciudad pero tambien es una joya que tienes que visitar 
sabes en que parte del templo esta esta puerta",temp exp rio guadalajara expresión arte neogotico ciudad joya tener visitar templo puerta,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Qué tal una caminata por el bosque? 👣🎒
La #aventura en #familia te espera en #Tapalpa, un #PuebloMágico ✨ que ofrece increíbles actividades para disfrutar la #naturaleza. 🌲🍃","que tal una caminata por el bosque 
la aventura en familia te espera en tap alp a un pueblo m gico  que ofrece increibles actividades para disfrutar la natural eza",caminata bosque aventura familia esperar tap alp pueblo gico ofrecer increibl actividad disfrutar natural eza,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Si nos visitas con menores, el @acuariomichinguadalajara tiene que estar en tu #WishListTapatía, un increíble lugar para conocer de especies acuáticas y pasarla bien en familia. 🙌🐠🐙🐊",si nos visitas con menores el  tiene que estar en tu wish list tap at a un increible lugar para conocer de especies acuaticas y pasarla bien en familia,visita menor wish list tap increible lugar especie acuatica pasar él familia,4,él,GUADALAJARA_CORPUS_LIMPIO
"En nuestra ciudad encontrarás de todo un poco 🏙✨, no por nada es cosmopolita. 😉 
¿Qué lugares de la ciudad alcanzas a ver desde aquí? 🧐
📸: @albertolm.13","en nuestra ciudad encontraras de todo un poco  no por nada es cosmopolita  
que lugares de la ciudad alcanzas a ver desde aqui 
 13",encontrarar cosmopolita lugar ciudad alcanzas,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Te invito a recorrer las calles de #Tlaquepaque. ✨❤️
¿Cuándo y con quién vas a visitar este hermoso #PuebloMágico dentro nuestra ciudad? 🤩","te invito a recorrer las calles de t la que pa que 
cuando y con quien vas a visitar este hermoso pueblo m gico dentro nuestra ciudad",invitar recorrer calle visitar hermoso pueblo gico ciudad,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Próxima parada: La Perla Tapatía.
📸: @equipajedemano_",proxima parada la perla tapatia,proximo parada perla tapatia,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Detalles del @museocabanas que nos roban el aliento. 😍 
¿Qué es lo que más les gustó de este recinto? 🙌
📸: @peterszera","detalles del  que nos roban el aliento  
que es lo que mas les gusto de este recinto",detalle robar aliento gusto recinto,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Cuando vengas a visitarnos, no dejes pasar el quiosco de la #PlazaDeArmas, el lugar ideal para una foto en pareja ❤️ o solitario ✨, según la situación sentimental. 🤭
📸: @victor_zapata11",cuando vengas a visitarnos no dejes pasar el quiosco de la plaza de armas el lugar ideal para una foto en pareja  o solitario  segun la situacion sentimental,vengar visitar yo dejes pasar quiosco plaza arma lugar ideal foto pareja solitario situacion sentimental,4,él,GUADALAJARA_CORPUS_LIMPIO
"La inspiración que te falta para venir a #Guadalajara y disfrutar un atardecer así. ❤️
📸: @ismaelramir3z",la inspiracion que te falta para venir a guadalajara y disfrutar un atardecer asi,inspiracion faltar venir guadalajara disfrutar atardecer,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Una cerveza bien fría... y artesanal. 🍺👌
En #Guadalajara encontrarás gran oferta para disfrutar de esta deliciosa bebida de malta con diferentes propuestas, algunas de la casa, nacionales y hasta internacionales. 🤤
¿Por cuál vas a empezar este tour cervecero? ¡Checa nuestra guía de Instagram en nuestro perfil!
🍺 @taberna.minerva
🍺 @umhomx
🍺 @cervezadiogenes
🍺 @patanalehouse
🍺 @casatrapiche
#DíaInternacionalDeLaCerveza","una cerveza bien fria y artesanal 
en guadalajara encontraras gran oferta para disfrutar de esta deliciosa bebida de malta con diferentes propuestas algunas de la casa nacionales y hasta internacionales 
por cual vas a empezar este tour cervecero checa nuestra guia de instagram en nuestro perfil
 minerva
 
 
 
 
d a internacional del acer vez a",cerveza frio artesanal guadalajara encontrarar oferta disfrutar deliciós bebida malta propuesta casa nacional empezar tour cervecero checa guia instagram perfil minerva internacional acer,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Una de las avenidas y andadores favoritos de las y los tapatíos. 😍 ¿Sabes cuál es? 
Antiguamente se le conocía como avenida Lafayette. 🤓 
📸: @a_g_l_uc","una de las avenidas y andadores favoritos de las y los tapatios  sabes cual es 
antiguamente se le conocia como avenida lafayette",andador favorito tapatio antiguamente conociar avenida lafayette,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Seamos eternos en los campos de agave. ❤️
Un poco de inspiración para parejas. 😉
📸: @listo.vamos","seamos eternos en los campos de agave 
un poco de inspiracion para parejas 
 vamos",eterno campo agave inspiracion pareja,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Vente de tour por el Centro Histórico de Guadalajara. 😎
""Anda Guadalajara"" 👣🏛 está de regreso durante agosto, estos son tours gratuitos en donde podrás conocer más detalles de la historia tapatía. 🤓
El recorrido inicia en el módulo de información en Plaza Guadalajara ⛲️ (frente a Palacio Municipal) todos los viernes a las 10:00am y 5:00pm y sábados 10:00am. 
Llega temprano porque el cupo es limitad a 25 personas. ¡No olvides tu cubrebocas! 😷","vente de tour por el centro historico de guadalajara 
anda guadalajara  esta de regreso durante agosto estos son tours gratuitos en donde podras conocer mas detalles de la historia tapatia 
el recorrido inicia en el modulo de informacion en plaza guadalajara  frente a palacio municipal todos los viernes a las 1000am y 500pm y sabados 1000am 
llega temprano porque el cupo es limitad a 25 personas no olvides tu cubrebocas",vente centro historico andar regreso agosto tour gratuito detalle historia tapatia recorrido iniciar modulo informacion plaza guadalajara frente palacio municipal viernes 500pm sabado 1000am llegar cupo limitad persona olvidser cubreboca,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Aquí huele a @peligroalfondo... 👀
Deben ser sus deliciosos platillos 😋, el cafecito recién hecho ☕️ o el aroma a tierra mojada de las plantitas de su patio🌿. ¡Nos encanta! ❤️
Descubre este lugar en nuestro video de 👉  Facebook #HechoEnGDL.","aqui huele a  
deben ser sus deliciosos platillos  el cafecito recien hecho  o el aroma a tierra mojada de las plantitas de su patio nos encanta 
descubre este lugar en nuestro video de   facebook he cho en gdl",oler delicioso platillo cafecito recien aroma tierra mojado plantita patio encantar descubrir lugar video facebook cho gdl,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Las buenas amigas y amigos nos acompañan en las buenas y en las malas 🙌, por eso merecen un día para celebrar su amistad ✨, o mejor, aún un viaje para recordar los mejores momentos que han pasado. 🧳✈️😎 #DíaInternacionalDeLaAmistad
Etiqueta a esa amiga o amigo incondicional y planeen su viaje con estas promociones que tenemos para ti: ¡Link en BIO! 👈","las buenas amigas y amigos nos acompanan en las buenas y en las malas  por eso merecen un dia para celebrar su amistad  o mejor aun un viaje para recordar los mejores momentos que han pasado  d a internacional del aami stad
etiqueta a esa amiga o amigo incondicional y planeen su viaje con estas promociones que tenemos para ti link en bio",acompanar mala merecer celebrar amistad recordar mejor momento internacional aami stad etiquetar amiga amigo incondicional planeen viaje promoción link bio,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"En nuestra ciudad encontrarás de todo, desde hermosas tradiciones hasta increíbles escenarios modernos. 🌃✨ Así es #Guadalajara. 😉
📸: @legonz3",en nuestra ciudad encontraras de todo desde hermosas tradiciones hasta increibles escenarios modernos  asi es guadalajara,ciudad encontrarar hermoso tradición increibl escenario moderno guadalajara,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Sabías que la capilla del @museocabanas tiene 53 murales de José Clemente Orozco? 🖌✨
Estos murales son una joya 💎 de Guadalajara que tiene que estar en tu #WishListTapatía. El ""Hombre de Fuego"" 🔥 te dejará con la boca abierta. 🤩
📸: @serchrome","sabias que la capilla del  tiene 53 murales de jose clemente orozco 
estos murales son una joya  de guadalajara que tiene que estar en tu wish list tap at a el hombre de fuego  te dejara con la boca abierta",sabio capilla jose clemente orozco mural joya guadalajara wish list tap hombre fuego dejar boca abierto,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Imagínate tener un recuerdo así. ❤️ 
#Chapala es de nuestros destinos favoritos para pasar un buen día en #familia. 🙌 
Aprovecha nuestras promociones de verano y planea tu viaje. ¡Link en BIO! 👈
📸: @nicizam","imaginate tener un recuerdo asi  
chapa la es de nuestros destinos favoritos para pasar un buen dia en familia  
aprovecha nuestras promociones de verano y planea tu viaje link en bio",imaginate recuerdo chapa destino favorito pasar familia aprovechar promoción verano planear viaje link bio,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Amantes de la pizza! En su próxima visita a #Guadalajara no les puede faltar probar alguna de estas opciones con #pizza #DeepDish o estilo #Chicago.😋👌
¿A poco no se les antojaron de solo ver esas fotos? 🤤
🍕 @cervceriabuenavida
🍕 @chicanadeepdish
🍕 @vulcanosgdl
🍕 @gallobravomx","amantes de la pizza en su proxima visita a guadalajara no les puede faltar probar alguna de estas opciones con pizza deep dish o estilo chicago
a poco no se les antojaron de solo ver esas fotos",amante proximo visita guadalajara faltar probar opción pizza deep dish estilo chicago antojar foto,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"#Guadalajara no es bonita, ¡es preciosa! 😍 
Les dejamos un poco de inspiración que vengan a visitarnos en su próxima escapada. 😉
En nuestro link en BIO encontrarán descuentos para su viaje. 😱🏨🧳
📸: @alanvega00","guadalajara no es bonita es preciosa  
les dejamos un poco de inspiracion que vengan a visitarnos en su proxima escapada 
en nuestro link en bio encontraran descuentos para su viaje",guadalajara bonito precioso dejar inspiracion venir visitar yo proximo escapada link bio encontrar descuento viaje,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
Inspírate y renuévate con esta hermosa vista del Lago de #Chapala 🏞❤️ desde el malecón del #PuebloMágico de #Ajijic. ✨,inspirate y renuevate con esta hermosa vista del lago de chapa la  desde el malecon del pueblo m gico de a j iji c,inspirate renuevate hermoso vista lago chapa malecon pueblo gico iji,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"De #Jalisco para el mundo... ¡Salud! 🥂✨
Si te faltaba un pretexto para tomarte un tequilita, puedes aprovechar que hoy celebramos el #DíaInternacionalDelTequila, un día para festejar a esta emblemático destilado del agave azul. ❤️
Recuerda que el consumo de esta bebida es para mayores de edad y con responsabilidad. 🤓
📸: @alondra_avalos","de jalisco para el mundo salud 
si te faltaba un pretexto para tomarte un tequilita puedes aprovechar que hoy celebramos el d a internacional del tequila un dia para festejar a esta emblematico destilado del agave azul 
recuerda que el consumo de esta bebida es para mayores de edad y con responsabilidad",jalisco mundo salud faltar pretexto tomarte tequilita aprovechar celebrar internacional tequila festejar emblematico destilado agave azul recordar consumo bebida mayor edad responsabilidad,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"En la ciudad encontrarás increíbles y diferentes propuestas arquitectónicas que inspiran hasta en los centros comerciales. 🤩✨ Como estas escalera en @midtown, un centro comercial en la zona financiera de nuestra ciudad. 🏙🙌
📸: @ramirogdl",en la ciudad encontraras increibles y diferentes propuestas arquitectonicas que inspiran hasta en los centros comerciales  como estas escalera en  un centro comercial en la zona financiera de nuestra ciudad,encontraras increibl propuesta arquitectonica inspirar escalera centro comercial zona financiero ciudad,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"La foto en #Guadalajara que le falta a tu Instagram. ❤️
Planea tu escapada romántica a la #PerlaTapatía con las promociones de verano que tenemos para ti en nuestro link en BIO. 👌 
📸: @listo.vamos","la foto en guadalajara que le falta a tu instagram 
planea tu escapada romantica a la perla tap at a con las promociones de verano que tenemos para ti en nuestro link en bio  
 vamos",foto guadalajara faltar instagram planear escapada romantico perla tap promoción verano link bio,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Las vacaciones de verano son más divertidas con lomitos ❤️🐶 como Tessa y Milanesa disfrutando de la #PerlaTapatía.
En #Guadalajara nos encanta pasar tiempo con nuestros perrhijos, por eso tenemos gran oferta #PetFriendly para que disfrutes de nuestra ciudad con tu peludito. 🤗 #DíaMundialDelPerro
📸: @tessamygolden","las vacaciones de verano son mas divertidas con lomitos  como tessa y milanesa disfrutando de la perla tap at a
en guadalajara nos encanta pasar tiempo con nuestros perrhijos por eso tenemos gran oferta pet friendly para que disfrutes de nuestra ciudad con tu peludito  d amun dial del per ro",vacación verano divertido lomito tessa milanesa perla tap guadalajara encantar pasar tiempo perrhijo oferta pet friendly disfrutar ciudad peludito amun dial per,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Conoces la tradición de los #Tastoanes de #Tonalá? 👹
Durante la semana del 25 de julio se lleva a cabo la celebración patronal a San Santiago en el municipio de Tonalá. En esta tradición participan los Tastoanes, quienes elaboran y llevan puestas estas máscaras representando a los guerreros que se resistían a la conquista española. Este año la celebración no podrá llevarse a cabo, pero anótalo para tu visita del siguiente año.","conoces la tradicion de los t as to an es de tonal 
durante la semana del 25 de julio se lleva a cabo la celebracion patronal a san santiago en el municipio de tonala en esta tradicion participan los tastoanes quienes elaboran y llevan puestas estas mascaras representando a los guerreros que se resistian a la conquista espanola este ano la celebracion no podra llevarse a cabo pero anotalo para tu visita del siguiente ano",conocer tonal semana julio patronal san santiago municipio tonala tradicion participar tastoán elaborar puesto mascara representar guerrero resistir conquista espanola celebracion llevar él cabo anotalo visita ano,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Ofertas para tu viaje a #Guadalajara! 🧳✨
Este #verano ☀️ queremos consentirte en la #PerlaTapatía con las promociones y descuentos que hoteles y restaurantes tienen para ti. 🤩🏨🍽
Checa el link en nuestra BIO y da clic a #EnVeranoNoTeRajes. 👌","ofertas para tu viaje a guadalajara 
este vera no  queremos consentirte en la perla tap at a con las promociones y descuentos que hoteles y restaurantes tienen para ti 
checa el link en nuestra bio y da clic a enver a no note raje s",oferta viaje guadalajara vera consentirte perla tap promoción descuento hotel restaurante checa link bio clic enver notar raje,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Tu viaje en plan de #amistad a #Guadalajara necesitará un buen lugar para tomar cafecito, desayunar y echar chismecito. ☕️🥐💅 
Échale un ojo a @zunocafe y anótalo a tu #WishListTapatía para este #verano. ☀️","tu viaje en plan de a mista d a guadalajara necesitara un buen lugar para tomar cafecito desayunar y echar chismecito  
echale un ojo a  y anotalo a tu wish list tap at a para este vera no",viaje plan mista guadalajara necesitar lugar tomar cafecito desayunar echar chismecito echalar ojo anotalo wish list tap vera,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Terminar la noche del domingo en parque #ExpiatorioGuadalajara. ✨👌
¿Qué antojito de aquí te pedirías en este momento? A nosotros un elote, un tamal y una marquesita. 🤤
📸: @gabrielagonzalezvazquez","terminar la noche del domingo en parque exp i a to rio guadalajara 
que antojito de aqui te pedirias en este momento a nosotros un elote un tamal y una marquesita",terminar noche domingo parque exp rio guadalajara antojitir pediria momento elote tamal marquesita,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Es temporada de lluvias y calor la cascada Cola de Caballo te espera al norte de la ciudad a tan solo 30 minutos de #Guadalajara. 🏞 ¡Alístate para una aventura! 🌳
Para llegar debes tomar la carretera Guadalajara - Zacatecas (km 15). 
📸: @sebastianmp8","es temporada de lluvias y calor la cascada cola de caballo te espera al norte de la ciudad a tan solo 30 minutos de guadalajara  alistate para una aventura 
para llegar debes tomar la carretera guadalajara  zacatecas km 15",temporada lluvia calor cascada cola caballo esperar norte ciudad minuto alistate aventura llegar tomar carretera guadalajara zacatecas,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Ay, Tlaquepaque! ❤️
Este bello #PuebloMágico está dentro de la ciudad y te encantará visitarlo y conocer sus calles y coloridas fachadas. 👌
Nos enamoramos de esta pieza de la ilustradora @kellynajerart. 😍 ¿Qué les parece?","ay tlaquepaque 
este bello pueblo m gico esta dentro de la ciudad y te encantara visitarlo y conocer sus calles y coloridas fachadas 
nos enamoramos de esta pieza de la ilustradora   que les parece",tlaquepaque bello pueblo gico ciudad encantar visitar él calle colorida fachada enamorar pieza ilustradora,4,él,GUADALAJARA_CORPUS_LIMPIO
"Petricor: olor a tierra mojada = #Guadalajara 💛
Ventajas de visitar nuestra ciudad en temporada de calorcito + lluvias. ☀️🌧💕","petricor olor a tierra mojada  guadalajara 
ventajas de visitar nuestra ciudad en temporada de calorcito  lluvias",petricor olor tierra mojado guadalajaro ventaja visitar ciudad temporada calorcito lluvia,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Justo en la nostalgia tapatía. ❤️
El #Roxy fue por muchos años el lugar en donde tapatíos y la música se fusionaban en el Centro de Guadalajara para rockear al máximo. 🤘🎸🎤
Este #DíaMundialDelRock lo recordamos con cariño por habernos dado increíbles conciertos como:
- Radiohead
- Alaska y Dianarama
- Café Tacvba Oficial
- Caifanes
- Santa Sabina
- Maldita Vecindad y Los Hijos del 5º Patio
- Babasonicos

Por si conociste este lugar o fuiste a alguno de estos conciertos, la buena noticia es que se está restaurando la @salaroxy para retomar este foro como un lugar cultural. 🙌✨","justo en la nostalgia tapatia 
el roxy fue por muchos anos el lugar en donde tapatios y la musica se fusionaban en el centro de guadalajara para rockear al maximo 
este d amun dial del rock lo recordamos con carino por habernos dado increibles conciertos como
 radiohead
 alaska y dianarama
 cafe tacvba oficial
 caifanes
 santa sabina
 maldita vecindad y los hijos del 5o patio
 babasonicos

por si conociste este lugar o fuiste a alguno de estos conciertos la buena noticia es que se esta restaurando la  para retomar este foro como un lugar cultural",justo nostalgia tapatia roxy ano tapatio musica fusionar centro guadalajara rockear maximo amun dial rock recordar carino haberno increibl radiohead alaska dianarama cafe tacvba oficial caifanes santo sabina maldito vecindad hijo patio babasonico conociste ir concierto noticia restaurar retomar foro lugar cultural,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Qué tanto conoces los centros históricos de nuestra ciudad? 🤔
Este Palacio Municipal es el de 🤓:
- Guadalajara 🏛
- Tlaquepaque ⚱️
- Zapopan 🏙
- Tonalá 🏺

📸: @orozcohugo_mx","que tanto conoces los centros historicos de nuestra ciudad 
este palacio municipal es el de 
 guadalajara 
 tlaquepaque 
 zapopan 
 tonala",conocer centro historico ciudad palacio municipal guadalajara tlaquepaque zapopan tonala,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"#Tapalpa, #PuebloMágico te conquistará con su pintoresca belleza y ese toque rústico de madera y tejados. ❤️🙌
¡Vale la pena conocerlo! 
📸: @edgar.mtz","tap alp a pueblo m gico te conquistara con su pintoresca belleza y ese toque rustico de madera y tejados 
vale la pena conocerlo 
 mtz",tap alp pueblo gico conquistar pintoresco belleza toque rustico madera tejado valer pena conocer él mtz,4,él,GUADALAJARA_CORPUS_LIMPIO
"El @museocabanas te sorprenderá desde diferentes perspectivas por la belleza de su arquitectura. ✨🤩
📸: @melaniecuriel17",el  te sorprendera desde diferentes perspectivas por la belleza de su arquitectura,sorprenderar perspectiva belleza arquitectura,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Recorrer #Tlaquepaque con tu compañía favorita. ❤️✨
Y sin hacer enojar al perrito. 😅
📸: @cocotravelstories","recorrer t la que pa que con tu compania favorita 
y sin hacer enojar al perrito",recorrer compania favorito enojar perrito,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Si ya estás planeando tus actividades para el fin de semana en #Guadalajara, no olvides agregar a tu #WishListTapatía ✨ una visita a @musamuseodelasartes. 🖼👌 
📸: @ileomadrigal",si ya estas planeando tus actividades para el fin de semana en guadalajara no olvides agregar a tu wish list tap at a  una visita a,planear actividad semana guadalajara olvidser agregar wish list tap visita,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Nos encanta esta mezcla de esculturas y edificios 🏙 en #Zapopan, específicamente en @andarescc. ✨👌
📸: @yesenia.loves.running","nos encanta esta mezcla de esculturas y edificios  en za pop an especificamente en  
 lovesrunning",encantar mezcla escultura edificio pop especificamente lovesrunning,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Como que se antoja un besito tapatío. 😙
¿A quién besarías en #Guadalajara este #DíaInternacionalDelBeso? 😘","como que se antoja un besito tapatio 
a quien besarias en guadalajara este d a internacional del be so",antojar besito tapatio besarias guadalajara internacional,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"#Mazamitla es ese lugar cerca de #Guadalajara que toda persona que ama el frío y la lluvia debe conocer. ❄️🌧❤️
Aprovecha este #verano para conocer este #PuebloMágico. 😍
📸: @alevil","maz a mitla es ese lugar cerca de guadalajara que toda persona que ama el frio y la lluvia debe conocer 
aprovecha este vera no para conocer este pueblo m gico",maz mitla lugar cerca guadalajara persona amar frio lluvia aprovechar vera pueblo gico,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Así se ve la #RotondaDeJalisciensesIlustres desde arriba. 😍
Un buen lugar para sentarse un rato a la sombra en #GDLcentro. 👌
📸: @kevinngarcia_","asi se ve la rotonda deja li sci ense si lustre s desde arriba 
un buen lugar para sentarse un rato a la sombra en gdl centro",rotonda dejar sci ense lustre lugar sentar él rato sombra gdl centro,4,él,GUADALAJARA_CORPUS_LIMPIO
"Rinconcitos de #Guadalajara para re-enamorarse. ❤️
Tú y yo en una banquita a la sombra con esta vista... 
No sé, piénsalo. 😍","rinconcitos de guadalajara para reenamorarse 
tu y yo en una banquita a la sombra con esta vista 
no se piensalo",rinconcito guadalajara reenamorar él banquita sombra vista piensalir,4,él,GUADALAJARA_CORPUS_LIMPIO
"Escultórica Monumental es un proyecto que consta de 7 obras ubicadas en diferentes puntos de #Zapopan. 🏙
Escultura ""Torre"" del artista Gabriel Macotela. 👌
📸: @turismozapopan","escultorica monumental es un proyecto que consta de 7 obras ubicadas en diferentes puntos de za pop an 
escultura torre del artista gabriel macotela",escultorico monumental proyecto constar obra ubicado punto pop escultura torre artista gabriel macotela,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Desde dónde crees que fue tomada esta fotografía de la #CatedralGuadalajara? 🧐
La lámpara y el poste negro son una pista. 🔍👀
📸: @aryckart","desde donde crees que fue tomada esta fotografia de la catedral guadalajara 
la lampara y el poste negro son una pista",creer tomar fotografia catedral guadalajara lampara poste negro pista,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Para la temporada de calor ☀️ siempre es bueno tener una alternativa para escaparse al frío ❄️, y una de esas opciones tapatías es el #PuebloMágico de #Tapalpa. 🏞
Un pintoresco lugar que te recibirá en la sierra con actividades ecoturísticas para sacarle provecho a sus paisajes boscosos. 🌲🌳","para la temporada de calor  siempre es bueno tener una alternativa para escaparse al frio  y una de esas opciones tapatias es el pueblo m gico de tap alp a 
un pintoresco lugar que te recibira en la sierra con actividades ecoturisticas para sacarle provecho a sus paisajes boscosos",temporada calor alternativa escapar frio opción tapatia pueblo gico tap alp pintoresco lugar recibira sierra actividad ecoturistica sacar él provecho paisaje boscoso,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"#Orgullo es celebrar todos los días que la diversidad y el amor existen de diferentes formas. 🙌🌈
En #Guadalajara fomentamos el respeto a todas las personas recibiéndo siempre con un caluroso abrazo a cada visitante de la #PerlaTapatía. 🏳‍🌈🏳‍⚧🖤🤎
📸: @ggguadalajara2026","or gull o es celebrar todos los dias que la diversidad y el amor existen de diferentes formas 
en guadalajara fomentamos el respeto a todas las personas recibiendo siempre con un caluroso abrazo a cada visitante de la perla tap at a",gull celebrar diversidad amor forma guadalajara fomentar respeto persona recibir caluroso abrazo visitante perla tap,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Si estás cerca de la #ColoniaAmerciana y tienes ganas de recorrer un museo, @muragdl te espera. 🖼🖌
Checa sus redes sociales para más información. 🤓📲
📸: @101museos.mexico","si estas cerca de la colonia a mercian a y tienes ganas de recorrer un museo  te espera 
checa sus redes sociales para mas informacion 
 mexico",cerca colonia mercian tener gana recorrer museo esperar checo red social informacion mexico,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
